test_class_name,cycle_id,tests,failures_0,failures_1,failures_2,failures_3,current_failures,time_0,failures_%,time,time_since,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,A_priority,A_priority_with_time,B_priority,B_priority_with_time,C_priority,C_priority_with_time,D_priority
SMOTE,2aa5ab960c0e3845060cba2cc26ffce06b8912f7,2.0,0.0,0.0,0.0,0.0,1.0,0.0037307080997281247,0.9453858380054375,0.011000000000000001,0.3033952981580555,1.0,1.0,1.0,1.0,18.0,0.0,16.0,2.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,59.0,5.0,33.0,14.0,21.0,20.0,22.0,25.0,10.0,14.0,1.0,1.0,1.0,1.0,0.0,0.7052724707144093,2.0,2.0,2.0,2.0,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE
org/apache/commons/text/StringSubstitutorWithInterpolatorStringLookupTest.java,2aa5ab960c0e3845060cba2cc26ffce06b8912f7,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,1.0,1.0,1.0,1.0,6.0,0.0,6.0,0.0,1.0,0.0,0.0,8.0,8.0,8.0,0.0,8.0,0.0,1.0,0.0,7.0,101.0,12.0,73.0,48.0,38.0,16.0,39.0,49.0,35.0,14.0,2.0,2.0,2.0,1.0,1.0,0.22,9.0,9.0,9.0,8.0,0,1,0,1,0,1,1
SMOTE,2aa5ab960c0e3845060cba2cc26ffce06b8912f7,1.0,0.0,0.0,0.0,0.0,1.0,0.02246328688276982,0.7099555826652727,0.006939378157313819,0.5646823974617667,1.0,1.0,1.0,1.0,14.0,0.0,13.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,0.0,3.0,0.0,0.0,0.0,2.0,76.0,7.0,50.0,22.0,30.0,18.0,38.0,42.0,19.0,23.0,1.0,1.0,1.0,1.0,0.0,0.4961458108516327,3.0,3.0,3.0,3.0,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE
org/apache/commons/text/StringSubstitutorTest.java,2aa5ab960c0e3845060cba2cc26ffce06b8912f7,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,1.0,1.0,1.0,1.0,10.0,0.0,7.0,2.0,2.0,0.0,0.0,46.0,46.0,45.0,1.0,45.0,0.0,3.0,1.0,41.0,608.0,72.0,409.0,151.0,247.0,131.0,238.0,293.0,107.0,186.0,9.0,9.0,9.0,1.0,1.0,0.32,55.0,55.0,55.0,46.0,0,0,0,0,0,0,0
SMOTE,2aa5ab960c0e3845060cba2cc26ffce06b8912f7,4.0,0.0,0.0,0.0,0.0,1.0,0.012337602394467018,0.7851377511725888,0.01065321419402707,0.23776834462943414,1.0,1.0,1.0,1.0,7.0,0.0,7.0,0.0,1.0,0.0,3.0,5.0,5.0,4.0,0.0,5.0,0.0,0.0,0.0,4.0,81.0,11.0,53.0,33.0,30.0,16.0,29.0,35.0,24.0,10.0,1.0,1.0,1.0,1.0,0.0,0.3160367336460237,5.0,5.0,5.0,5.0,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE
org/apache/commons/text/StrSubstitutorTest.java,2aa5ab960c0e3845060cba2cc26ffce06b8912f7,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,1.0,1.0,1.0,1.0,12.0,0.0,9.0,2.0,2.0,0.0,0.0,56.0,56.0,55.0,1.0,55.0,0.0,3.0,1.0,51.0,829.0,96.0,574.0,188.0,376.0,163.0,339.0,410.0,133.0,277.0,9.0,9.0,9.0,1.0,1.0,0.28,71.0,71.0,71.0,56.0,0,0,0,0,0,0,0
SMOTE,2aa5ab960c0e3845060cba2cc26ffce06b8912f7,3.0,0.0,0.0,0.0,0.0,1.0,0.005337169145879252,0.9523388005470723,0.02000796668759537,0.295400038896212,1.0,1.0,1.0,1.0,17.0,0.0,15.0,1.0,1.0,0.0,0.0,3.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,3.0,67.0,6.0,41.0,20.0,24.0,19.0,26.0,31.0,15.0,15.0,1.0,1.0,1.0,1.0,0.0,0.6398141106227746,3.0,3.0,3.0,3.0,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE
SMOTE,2aa5ab960c0e3845060cba2cc26ffce06b8912f7,6.0,0.0,0.0,0.0,0.0,1.0,0.012560632286757896,0.8729600846338623,0.035010543980189476,0.22500592700358713,1.0,1.0,1.0,1.0,7.0,0.0,7.0,0.0,1.0,0.0,0.0,7.0,7.0,7.0,0.0,7.0,0.0,0.0,0.0,6.0,95.0,11.0,67.0,43.0,35.0,16.0,36.0,46.0,31.0,14.0,1.0,1.0,1.0,1.0,0.0,0.2897539737955789,8.0,8.0,8.0,7.0,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE
org/apache/commons/text/StrLookupTest.java,2aa5ab960c0e3845060cba2cc26ffce06b8912f7,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,1.0,1.0,1.0,1.0,10.0,0.0,8.0,1.0,1.0,0.0,0.0,8.0,8.0,8.0,0.0,8.0,0.0,0.0,0.0,8.0,139.0,16.0,91.0,40.0,52.0,32.0,55.0,67.0,31.0,36.0,2.0,2.0,2.0,1.0,1.0,0.35,9.0,9.0,9.0,8.0,0,1,0,1,0,1,1
SMOTE,2aa5ab960c0e3845060cba2cc26ffce06b8912f7,6.0,0.0,0.0,0.0,0.0,1.0,0.012961700820386644,0.8373657298187123,0.02865530738347979,0.21138883756707452,1.0,1.0,1.0,1.0,6.0,0.0,6.0,0.0,1.0,0.0,1.0,6.0,6.0,6.0,0.0,6.0,0.0,0.0,0.0,6.0,94.0,11.0,66.0,43.0,35.0,16.0,35.0,43.0,31.0,12.0,1.0,1.0,1.0,1.0,0.0,0.25460997265377855,7.0,7.0,7.0,6.0,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE
org/apache/commons/text/matcher/StringSubstitutorGetSetTest.java,2aa5ab960c0e3845060cba2cc26ffce06b8912f7,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,2.0,2.0,2.0,1.0,26.0,2.0,20.0,4.0,1.0,0.0,0.0,3.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,3.0,119.0,14.0,73.0,20.0,51.0,32.0,50.0,58.0,17.0,41.0,3.0,3.0,3.0,1.0,1.0,0.44,7.0,7.0,7.0,3.0,0,1,0,1,0,1,1
org/apache/commons/text/lookup/InterpolatorStringLookupTest.java,6c52769fedf8e5ec38d2e92d4d45e1a488c6f130,2.0,0.0,0.0,0.0,0.0,0.0,0.047,0.0,0.048,0.320853273,1.0,1.0,1.0,1.0,9.0,0.0,9.0,0.0,1.0,2.0,3.0,5.0,5.0,3.0,0.0,5.0,0.0,1.0,0.0,4.0,95.0,11.0,68.0,33.0,40.0,16.0,52.0,58.0,29.0,29.0,1.0,1.0,1.0,1.0,0.0,0.24,5.0,5.0,5.0,5.0,0,0,0,0,0,0,0
SMOTE,6c52769fedf8e5ec38d2e92d4d45e1a488c6f130,2.0,0.0,0.0,0.0,0.0,1.0,0.0059988724792337305,0.9000225504153254,0.011000000000000001,0.27492904927630263,1.0,1.0,1.0,1.0,15.0,0.0,13.0,1.0,1.0,0.0,1.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,65.0,6.0,39.0,20.0,23.0,19.0,23.0,27.0,14.0,13.0,1.0,1.0,1.0,1.0,0.0,0.5850597586006123,2.0,2.0,2.0,2.0,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE
org/apache/commons/text/StringSubstitutorTest.java,6c52769fedf8e5ec38d2e92d4d45e1a488c6f130,39.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.034,0.32058750399999997,1.0,1.0,1.0,1.0,10.0,0.0,7.0,2.0,2.0,0.0,0.0,46.0,46.0,45.0,1.0,45.0,0.0,3.0,1.0,41.0,608.0,72.0,409.0,151.0,247.0,131.0,238.0,293.0,107.0,186.0,9.0,9.0,9.0,1.0,1.0,0.32,55.0,55.0,55.0,46.0,0,0,0,0,0,0,0
org/apache/commons/text/StringSubstitutorWithInterpolatorStringLookupTest.java,6c52769fedf8e5ec38d2e92d4d45e1a488c6f130,7.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.001,0.321368647,1.0,1.0,1.0,1.0,6.0,0.0,6.0,0.0,1.0,0.0,0.0,8.0,8.0,8.0,0.0,8.0,0.0,1.0,0.0,7.0,101.0,12.0,73.0,48.0,38.0,16.0,39.0,49.0,35.0,14.0,2.0,2.0,2.0,1.0,1.0,0.22,9.0,9.0,9.0,8.0,0,1,0,1,0,1,1
SMOTE,6c52769fedf8e5ec38d2e92d4d45e1a488c6f130,1.0,0.0,0.0,0.0,0.0,1.0,0.0010456248380869004,0.999087503238262,0.011000000000000001,0.337094023473003,1.0,1.0,1.0,1.0,22.0,0.0,19.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,51.0,3.0,26.0,7.0,18.0,21.0,20.0,22.0,6.0,15.0,1.0,1.0,1.0,1.0,0.0,0.8475818835813942,1.0,1.0,1.0,1.0,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE
org/apache/commons/text/matcher/StringSubstitutorGetSetTest.java,6c52769fedf8e5ec38d2e92d4d45e1a488c6f130,3.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.001,0.32020884,2.0,2.0,2.0,1.0,26.0,2.0,20.0,4.0,1.0,0.0,0.0,3.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,3.0,119.0,14.0,73.0,20.0,51.0,32.0,50.0,58.0,17.0,41.0,3.0,3.0,3.0,1.0,1.0,0.44,7.0,7.0,7.0,3.0,0,1,0,1,0,1,1
SMOTE,6c52769fedf8e5ec38d2e92d4d45e1a488c6f130,6.0,0.0,0.0,0.0,0.0,1.0,0.013677674682459423,0.8510033271574331,0.03509907214213481,0.21110622621631558,1.0,1.0,1.0,1.0,6.0,0.0,6.0,0.0,1.0,0.0,0.0,7.0,7.0,7.0,0.0,7.0,0.0,0.0,0.0,6.0,98.0,11.0,70.0,46.0,37.0,16.0,37.0,47.0,33.0,13.0,1.0,1.0,1.0,1.0,0.0,0.23074417725135254,8.0,8.0,8.0,7.0,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE
org/apache/commons/text/StrLookupTest.java,6c52769fedf8e5ec38d2e92d4d45e1a488c6f130,8.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.009000000000000001,0.320836437,1.0,1.0,1.0,1.0,10.0,0.0,8.0,1.0,1.0,0.0,0.0,8.0,8.0,8.0,0.0,8.0,0.0,0.0,0.0,8.0,139.0,16.0,91.0,40.0,52.0,32.0,55.0,67.0,31.0,36.0,2.0,2.0,2.0,1.0,1.0,0.35,9.0,9.0,9.0,8.0,0,0,0,0,0,0,0
org/apache/commons/text/StrSubstitutorTest.java,6c52769fedf8e5ec38d2e92d4d45e1a488c6f130,49.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.191,0.32165052899999996,1.0,1.0,1.0,1.0,12.0,0.0,9.0,2.0,2.0,0.0,0.0,56.0,56.0,55.0,1.0,55.0,0.0,3.0,1.0,51.0,829.0,96.0,574.0,188.0,376.0,163.0,339.0,410.0,133.0,277.0,9.0,9.0,9.0,1.0,1.0,0.28,71.0,71.0,71.0,56.0,0,0,0,0,0,0,0
SMOTE,6c52769fedf8e5ec38d2e92d4d45e1a488c6f130,5.0,0.0,0.0,0.0,0.0,1.0,0.01241102082816314,0.826876587135916,0.023699187453468266,0.21160620362564497,1.0,1.0,1.0,1.0,6.0,0.0,6.0,0.0,1.0,0.0,1.0,6.0,6.0,6.0,0.0,6.0,0.0,0.0,0.0,5.0,90.0,11.0,62.0,40.0,33.0,16.0,33.0,41.0,29.0,11.0,1.0,1.0,1.0,1.0,0.0,0.272965972394562,6.0,6.0,6.0,6.0,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE
SMOTE,6c52769fedf8e5ec38d2e92d4d45e1a488c6f130,3.0,0.0,0.0,0.0,0.0,1.0,0.006642251760260377,0.9379972333417294,0.022718522886694632,0.2826817443892521,1.0,1.0,1.0,1.0,15.0,0.0,13.0,1.0,1.0,0.0,0.0,4.0,4.0,4.0,0.0,4.0,0.0,0.0,0.0,3.0,72.0,6.0,46.0,24.0,26.0,19.0,28.0,33.0,18.0,15.0,1.0,1.0,1.0,1.0,0.0,0.5765677993104585,4.0,4.0,4.0,4.0,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE
SMOTE,6c52769fedf8e5ec38d2e92d4d45e1a488c6f130,5.0,0.0,0.0,0.0,0.0,1.0,0.01245408886139014,0.8276969306239033,0.024086799752511268,0.2115892036823655,1.0,1.0,1.0,1.0,6.0,0.0,6.0,0.0,1.0,0.0,1.0,6.0,6.0,6.0,0.0,6.0,0.0,0.0,0.0,5.0,90.0,11.0,62.0,40.0,33.0,16.0,33.0,41.0,29.0,11.0,1.0,1.0,1.0,1.0,0.0,0.2715303712869953,6.0,6.0,6.0,6.0,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE
org/apache/commons/text/lookup/InterpolatorStringLookupTest.java,3363205b673093d52d51719d5f9371376dad991b,2.0,0.0,0.0,0.0,0.0,0.0,0.048,0.0,0.054000000000000006,0.359350864,1.0,1.0,1.0,1.0,9.0,0.0,9.0,0.0,1.0,2.0,3.0,5.0,5.0,3.0,0.0,5.0,0.0,1.0,0.0,4.0,95.0,11.0,68.0,33.0,40.0,16.0,52.0,58.0,29.0,29.0,1.0,1.0,1.0,1.0,0.0,0.24,5.0,5.0,5.0,5.0,0,0,0,0,0,0,0
SMOTE,3363205b673093d52d51719d5f9371376dad991b,6.0,0.0,0.0,0.0,0.0,1.0,0.013783746992003978,0.8530237520960879,0.03605372292803582,0.2110643570360752,1.0,1.0,1.0,1.0,6.0,0.0,6.0,0.0,1.0,0.0,0.0,7.0,7.0,7.0,0.0,7.0,0.0,0.0,0.0,6.0,99.0,11.0,71.0,46.0,37.0,16.0,38.0,47.0,34.0,13.0,1.0,1.0,1.0,1.0,0.0,0.22720843359986734,8.0,8.0,8.0,7.0,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE
org/apache/commons/text/StringSubstitutorWithInterpolatorStringLookupTest.java,3363205b673093d52d51719d5f9371376dad991b,7.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.013000000000000001,0.358841852,1.0,1.0,1.0,1.0,6.0,0.0,6.0,0.0,1.0,0.0,0.0,8.0,8.0,8.0,0.0,8.0,0.0,1.0,0.0,7.0,101.0,12.0,73.0,48.0,38.0,16.0,39.0,49.0,35.0,14.0,2.0,2.0,2.0,1.0,1.0,0.22,9.0,9.0,9.0,8.0,0,0,0,0,0,0,0
SMOTE,3363205b673093d52d51719d5f9371376dad991b,6.0,0.0,0.0,0.0,0.0,1.0,0.012771113315314303,0.8337354916359337,0.026940019837828736,0.2114640668388392,1.0,1.0,1.0,1.0,6.0,0.0,6.0,0.0,1.0,0.0,1.0,6.0,6.0,6.0,0.0,6.0,0.0,0.0,0.0,6.0,92.0,11.0,64.0,42.0,34.0,16.0,34.0,42.0,30.0,12.0,1.0,1.0,1.0,1.0,0.0,0.2609628894895232,7.0,7.0,7.0,6.0,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE
SMOTE,3363205b673093d52d51719d5f9371376dad991b,4.0,0.0,0.0,0.0,0.0,1.0,0.009985791715507836,0.8202841656898433,0.011000000000000001,0.22489183139354726,1.0,1.0,1.0,1.0,8.0,0.0,8.0,0.0,1.0,0.0,2.0,4.0,4.0,4.0,0.0,4.0,0.0,0.0,0.0,4.0,77.0,10.0,50.0,31.0,28.0,17.0,27.0,32.0,22.0,10.0,1.0,1.0,1.0,1.0,0.0,0.37375303907808477,4.0,4.0,4.0,4.0,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE
org/apache/commons/text/StringSubstitutorTest.java,3363205b673093d52d51719d5f9371376dad991b,39.0,0.0,0.0,0.0,0.0,0.0,0.034,0.0,0.03,0.359631391,1.0,1.0,1.0,1.0,10.0,0.0,7.0,2.0,2.0,0.0,0.0,46.0,46.0,45.0,1.0,45.0,0.0,3.0,1.0,41.0,608.0,72.0,409.0,151.0,247.0,131.0,238.0,293.0,107.0,186.0,9.0,9.0,9.0,1.0,1.0,0.32,55.0,55.0,55.0,46.0,0,0,0,0,0,0,0
SMOTE,3363205b673093d52d51719d5f9371376dad991b,3.0,0.0,0.0,0.0,0.0,1.0,0.007315602200925207,0.873687955981496,0.011000000000000001,0.2584036350222261,1.0,1.0,1.0,1.0,12.0,0.0,11.0,1.0,1.0,0.0,1.0,3.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,3.0,69.0,8.0,43.0,24.0,25.0,18.0,25.0,29.0,17.0,12.0,1.0,1.0,1.0,1.0,0.0,0.515273083350964,3.0,3.0,3.0,3.0,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE
SMOTE,3363205b673093d52d51719d5f9371376dad991b,2.0,0.0,0.0,0.0,0.0,1.0,0.004507669361666786,0.9614541828002807,0.018285159443461787,0.30348368236278034,1.0,1.0,1.0,1.0,18.0,0.0,16.0,2.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,64.0,5.0,38.0,18.0,23.0,20.0,25.0,29.0,13.0,15.0,1.0,1.0,1.0,1.0,0.0,0.6800129463192249,3.0,3.0,3.0,2.0,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE
SMOTE,3363205b673093d52d51719d5f9371376dad991b,6.0,0.0,0.0,0.0,0.0,1.0,0.012845894075209405,0.8351598870589462,0.027613046676884655,0.21143454915295112,1.0,1.0,1.0,1.0,6.0,0.0,6.0,0.0,1.0,0.0,1.0,6.0,6.0,6.0,0.0,6.0,0.0,0.0,0.0,6.0,93.0,11.0,65.0,42.0,34.0,16.0,34.0,43.0,30.0,12.0,1.0,1.0,1.0,1.0,0.0,0.2584701974930198,7.0,7.0,7.0,6.0,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE
SMOTE,3363205b673093d52d51719d5f9371376dad991b,1.0,0.0,0.0,0.0,0.0,1.0,0.002113254294030996,0.9849560230536352,0.010789384322750895,0.3494414480728306,1.0,1.0,1.0,1.0,22.0,0.0,19.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,52.0,3.0,27.0,7.0,18.0,21.0,20.0,23.0,6.0,16.0,1.0,1.0,1.0,1.0,0.0,0.8316463481254349,1.0,1.0,1.0,1.0,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE,SMOTE
org/apache/commons/text/StrLookupTest.java,3363205b673093d52d51719d5f9371376dad991b,8.0,0.0,0.0,0.0,0.0,0.0,0.009000000000000001,0.0,0.005,0.358924305,1.0,1.0,1.0,1.0,10.0,0.0,8.0,1.0,1.0,0.0,0.0,8.0,8.0,8.0,0.0,8.0,0.0,0.0,0.0,8.0,139.0,16.0,91.0,40.0,52.0,32.0,55.0,67.0,31.0,36.0,2.0,2.0,2.0,1.0,1.0,0.35,9.0,9.0,9.0,8.0,0,1,0,1,0,1,1
org/apache/commons/text/StrSubstitutorTest.java,3363205b673093d52d51719d5f9371376dad991b,49.0,0.0,0.0,0.0,0.0,0.0,0.191,0.0,0.239,0.358907938,1.0,1.0,1.0,1.0,12.0,0.0,9.0,2.0,2.0,0.0,0.0,56.0,56.0,55.0,1.0,55.0,0.0,3.0,1.0,51.0,829.0,96.0,574.0,188.0,376.0,163.0,339.0,410.0,133.0,277.0,9.0,9.0,9.0,1.0,1.0,0.28,71.0,71.0,71.0,56.0,0,0,0,0,0,0,0
