Id,Name,Duration,LastRun,LastResults,Verdict,Cycle,E1,E2,E3,DIST,CHANGE_IN_STATUS,PRIORITY_VALUE,LastRunFeature,DurationFeature
SMOTE,SMOTE,6.74340768955407,SMOTE,SMOTE,1.0,2,1.0,1.0,1.0,1.0,0.0,1.0612054405971152,0.0007885998392934844,0.7521927149530475
21,9,0.0,2015-08-20,"[0, 0, 0]",0.0,2,0.0,0.0,0.0,0.0,0.0,0.00015997440409534473,0.0,0.0
SMOTE,SMOTE,6.9014691004333315,SMOTE,SMOTE,1.0,2,1.0,1.0,1.0,1.0,0.0,1.0860813315129574,0.0,0.7698236587209516
22,8,0.0,2015-08-20,"[0, 0, 0]",0.0,2,0.0,0.0,0.0,0.0,0.0,0.00015997440409534473,0.0,0.0
23,2,0.048,2015-08-20,"[0, 0, 0]",0.0,2,0.0,0.0,0.0,0.0,0.0,0.0077130624161512815,0.0,0.005354155047406582
24,10,0.0,2015-08-20,"[0, 0, 0]",0.0,2,0.0,0.0,0.0,0.0,0.0,0.00015997440409534473,0.0,0.0
25,4,0.0,2015-08-20,"[0, 0, 0]",0.0,2,0.0,0.0,0.0,0.0,0.0,0.00015997440409534473,0.0,0.0
26,3,6.354,2015-08-20,"[0, 0, 0]",0.0,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7087562744004462
SMOTE,SMOTE,6.325244551736147,SMOTE,SMOTE,1.0,2,1.0,1.0,1.0,1.0,0.0,0.9953944337009989,0.0005980686746993176,0.705548750890814
27,7,0.008,2015-08-20,"[0, 0, 0]",0.0,2,0.0,0.0,0.0,0.0,0.0,0.0014188224061046676,0.0,0.0008923591745677637
28,17,0.0,2015-08-20,"[0, 0, 0]",0.0,2,0.0,0.0,0.0,0.0,0.0,0.00015997440409534473,0.0,0.0
SMOTE,SMOTE,6.665534161515942,SMOTE,SMOTE,1.0,2,1.0,1.0,1.0,1.0,0.0,1.0489496130808846,0.0010676373108145425,0.7435063203029494
29,13,0.0,2015-08-20,"[0, 0, 0]",0.0,2,0.0,0.0,0.0,0.0,0.0,0.00015997440409534473,0.0,0.0
SMOTE,SMOTE,6.5077970163413354,SMOTE,SMOTE,1.0,2,1.0,1.0,1.0,1.0,0.0,1.0241247554833703,0.0005820298531947067,0.7259115467196136
SMOTE,SMOTE,7.137523039756843,SMOTE,SMOTE,1.0,2,1.0,1.0,1.0,1.0,0.0,1.123231778369034,0.01797280576606805,0.7961542710269763
30,1,0.013999999999999999,2015-08-20,"[0, 0, 0]",0.0,2,0.0,0.0,0.0,0.0,0.0,0.0023629584076116593,0.0,0.0015616285554935865
31,14,0.0,2015-08-20,"[0, 0, 0]",0.0,2,0.0,0.0,0.0,0.0,0.0,0.00015997440409534473,0.0,0.0
32,11,0.0,2015-08-20,"[0, 0, 0]",0.0,2,0.0,0.0,0.0,0.0,0.0,0.00015997440409534473,0.0,0.0
33,15,0.0,2015-08-20,"[0, 0, 0]",0.0,2,0.0,0.0,0.0,0.0,0.0,0.00015997440409534473,0.0,0.0
34,19,0.003,2015-08-20,"[0, 0, 0]",0.0,2,0.0,0.0,0.0,0.0,0.0,0.0006320424048488407,0.0,0.00033463469046291134
SMOTE,SMOTE,6.651161406425076,SMOTE,SMOTE,1.0,2,1.0,1.0,1.0,1.0,0.0,1.0466876119649158,0.0,0.7419031128193058
SMOTE,SMOTE,7.451210869497284,SMOTE,SMOTE,1.0,2,1.0,1.0,1.0,1.0,0.0,1.1726003382904129,0.0002677978389480453,0.831144547629368
SMOTE,SMOTE,6.564458252349848,SMOTE,SMOTE,1.0,2,0.0,0.0,0.0,0.0,0.0,1.033202167508632,0.0017790928317701882,0.7322318184439317
SMOTE,SMOTE,7.140258805358637,SMOTE,SMOTE,1.0,2,1.0,1.0,1.0,1.0,0.0,1.1236623363800182,0.02223985550468601,0.7964594317187548
35,5,0.001,2015-08-20,"[0, 0, 0]",0.0,2,0.0,0.0,0.0,0.0,0.0,0.00031733040434651005,0.0,0.00011154489682097043
36,8,0.001,2015-08-20,"[0, 0, 0]",0.0,3,0.0,0.0,0.0,0.0,0.0,0.00030412665692059046,0.0,0.00011154489682097043
37,2,0.040999999999999995,2015-08-20,"[0, 0, 0]",0.0,3,0.0,0.0,0.0,0.0,0.0,0.006070216769930421,0.0,0.004573340769659789
SMOTE,SMOTE,6.922114025535594,SMOTE,SMOTE,1.0,3,1.0,1.0,1.0,1.0,0.0,0.9979179852271618,0.0,0.7721264947613601
SMOTE,SMOTE,6.859606873846272,SMOTE,SMOTE,1.0,3,1.0,0.0,0.0,1.0,1.0,0.9889659968059792,0.0,0.765154140975602
SMOTE,SMOTE,7.058865863212746,SMOTE,SMOTE,1.0,3,1.0,1.0,1.0,1.0,0.0,1.017634224799992,0.0005624139965994762,0.7873804643851362
38,6,0.0,2015-08-20,"[0, 0, 0]",0.0,3,0.0,0.0,0.0,0.0,0.0,0.00015997440409534473,0.0,0.0
39,5,0.0,2015-08-20,"[0, 0, 0]",0.0,3,0.0,0.0,0.0,0.0,0.0,0.00015997440409534473,0.0,0.0
SMOTE,SMOTE,6.772727571270682,SMOTE,SMOTE,1.0,3,1.0,0.0,0.0,1.0,1.0,0.9764401458002714,0.001758001934529672,0.7554631981339299
SMOTE,SMOTE,6.469771337176781,SMOTE,SMOTE,1.0,3,1.0,1.0,1.0,1.0,0.0,0.9327013346563987,0.0007688965063656646,0.721669976260656
40,4,0.0,2015-08-20,"[0, 0, 0]",0.0,3,0.0,0.0,0.0,0.0,0.0,0.00015997440409534473,0.0,0.0
41,1,0.013000000000000001,2015-08-20,"[0, 0, 0]",0.0,3,0.0,0.0,0.0,0.0,0.0,0.0020339536908235397,0.0,0.0014500836586726154
42,3,6.936,2015-08-20,"[0, 0, 0]",0.0,3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.773675404350251
43,9,0.0,2015-08-20,"[0, 0, 0]",0.0,3,0.0,0.0,0.0,0.0,0.0,0.00015997440409534473,0.0,0.0
44,15,0.0,2015-08-20,"[0, 0, 0]",0.0,3,0.0,0.0,0.0,0.0,0.0,0.00015997440409534473,0.0,0.0
45,5,0.001,2015-08-20,"[0, 0, 0]",0.0,4,0.0,0.0,0.0,0.0,0.0,0.013315764214567774,0.0,0.00011154489682097043
46,9,0.0,2015-08-20,"[0, 0, 0]",0.0,4,0.0,0.0,0.0,0.0,0.0,0.00015997440409534473,0.0,0.0
47,17,0.0,2015-08-20,"[0, 0, 0]",0.0,4,0.0,0.0,0.0,0.0,0.0,0.00015997440409534473,0.0,0.0
SMOTE,SMOTE,6.726684323736873,SMOTE,SMOTE,1.0,4,1.0,1.0,1.0,1.0,0.0,88.5089242596957,0.0,0.7503273088384688
SMOTE,SMOTE,6.396185429481397,SMOTE,SMOTE,1.0,4,0.0,0.0,0.0,0.0,0.0,84.16041459843943,0.0011024799053368861,0.713461843779297
SMOTE,SMOTE,6.71950207109671,SMOTE,SMOTE,1.0,4,1.0,1.0,1.0,1.0,0.0,88.41442093548304,6.688930145354954e-05,0.7495261652087797
SMOTE,SMOTE,6.513857642545348,SMOTE,SMOTE,1.0,4,1.0,1.0,1.0,1.0,0.0,85.70857319138617,8.225526327854343e-05,0.7265875786442106
48,6,0.0,2015-08-20,"[0, 0, 0]",0.0,4,0.0,0.0,0.0,0.0,0.0,0.00015997440409534473,0.0,0.0
SMOTE,SMOTE,6.545783212947036,SMOTE,SMOTE,1.0,4,1.0,1.0,1.0,1.0,0.0,86.12864648614521,0.0,0.7301487131006176
SMOTE,SMOTE,6.472196125735045,SMOTE,SMOTE,1.0,4,1.0,1.0,1.0,1.0,0.0,85.16039533861901,0.0,0.7219404490502002
49,2,0.076,2015-08-20,"[0, 0, 0]",0.0,4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.008477412158393753
SMOTE,SMOTE,6.3561443478882556,SMOTE,SMOTE,1.0,4,1.0,1.0,0.0,1.0,0.0,83.63341826168757,0.00015500643082211479,0.70899546546439
SMOTE,SMOTE,7.193009370972707,SMOTE,SMOTE,1.0,4,1.0,1.0,1.0,1.0,0.0,94.64478014437772,0.025268163556291176,0.802343488117424
50,8,0.0,2015-08-20,"[0, 0, 0]",0.0,4,0.0,0.0,0.0,0.0,0.0,0.00015997440409534473,0.0,0.0
51,19,0.006999999999999999,2015-08-20,"[0, 0, 0]",0.0,4,0.0,0.0,0.0,0.0,0.0,0.09225050307740232,0.0,0.000780814277746793
52,15,0.0,2015-08-20,"[0, 0, 0]",0.0,4,0.0,0.0,0.0,0.0,0.0,0.00015997440409534473,0.0,0.0
53,16,0.015,2015-08-20,"[0, 0, 0]",0.0,4,0.0,0.0,0.0,0.0,0.0,0.19749682156118176,0.0,0.0016731734523145565
54,2,0.043,2015-08-20,"[0, 0, 0, 0]",0.0,5,0.0,0.0,0.0,0.0,0.0,0.00747297340062943,0.0,0.004796430563301729
SMOTE,SMOTE,6.522038668090195,SMOTE,SMOTE,1.0,5,0.0,0.0,0.0,0.0,0.0,1.1094589195594822,0.0016085267322970397,0.7275001302945002
55,1,0.021,2015-08-20,"[0, 0, 0]",0.0,5,0.0,0.0,0.0,0.0,0.0,0.0037314390303096663,0.0,0.00234244283324038
56,6,0.001,2015-08-20,"[0, 0, 0, 0]",0.0,5,0.0,0.0,0.0,0.0,0.0,0.00033004414820078865,0.0,0.00011154489682097043
SMOTE,SMOTE,6.906913301285466,SMOTE,SMOTE,1.0,5,1.0,1.0,1.0,1.0,0.0,1.1747649228245391,0.0,0.7704309315432757
SMOTE,SMOTE,6.501241342027006,SMOTE,SMOTE,1.0,5,1.0,1.0,1.0,1.0,0.0,1.1057613577184906,0.00023278283701328793,0.7251802947046297
57,5,0.0,2015-08-20,"[0, 0, 0, 0]",0.0,5,0.0,0.0,0.0,0.0,0.0,0.00015997440409534473,0.0,0.0
SMOTE,SMOTE,7.1314757541960025,SMOTE,SMOTE,1.0,5,1.0,1.0,1.0,1.0,0.0,1.2129623123313493,0.0015806200494720602,0.7954797271830455
SMOTE,SMOTE,6.969950909200553,SMOTE,SMOTE,1.0,5,1.0,1.0,1.0,1.0,0.0,1.185487427998053,4.7898985642891626e-05,0.7774624550140049
SMOTE,SMOTE,6.719066559537817,SMOTE,SMOTE,1.0,5,1.0,1.0,1.0,1.0,0.0,1.142812763996907,0.0,0.7494775861168786
58,10,0.0,2015-08-20,"[0, 0, 0]",0.0,5,0.0,0.0,0.0,0.0,0.0,0.00015997440409534473,0.0,0.0
SMOTE,SMOTE,6.722494805620921,SMOTE,SMOTE,1.0,5,1.0,1.0,1.0,1.0,0.0,1.1433958982175407,0.0,0.7498599894724953
SMOTE,SMOTE,6.929059876326923,SMOTE,SMOTE,1.0,5,1.0,1.0,1.0,1.0,0.0,1.1785319878086278,0.0,0.7729012689712128
SMOTE,SMOTE,6.4233397199137245,SMOTE,SMOTE,1.0,5,1.0,1.0,1.0,1.0,0.0,1.0925105289868557,0.0,0.7164907663038177
59,9,0.008,2015-08-20,"[0, 0, 0, 0]",0.0,5,0.0,0.0,0.0,0.0,0.0,0.0015205323569388958,0.0,0.0008923591745677637
SMOTE,SMOTE,6.351070356875971,SMOTE,SMOTE,1.0,5,1.0,1.0,1.0,1.0,0.0,1.080217730375229,0.00024389494383598767,0.7084294876604542
60,8,0.0,2015-08-20,"[0, 0, 0, 0]",0.0,5,0.0,0.0,0.0,0.0,0.0,0.00015997440409534473,0.0,0.0
61,3,5.879,2015-08-20,"[0, 0, 0]",0.0,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6557724484104852
SMOTE,SMOTE,6.461473569315145,SMOTE,SMOTE,1.0,5,1.0,1.0,1.0,1.0,0.0,1.0989969806625524,0.000352684399843061,0.7207444026006855
62,4,0.0,2015-08-20,"[0, 0, 0]",0.0,5,0.0,0.0,0.0,0.0,0.0,0.00015997440409534473,0.0,0.0
SMOTE,SMOTE,6.448273511326913,SMOTE,SMOTE,1.0,5,1.0,0.0,0.0,1.0,0.0,1.0968116909894394,0.0031213558132530276,0.7192720034943573
SMOTE,SMOTE,6.6743410554501805,SMOTE,SMOTE,1.0,5,1.0,1.0,1.0,1.0,0.0,1.1352050919289303,0.0,0.7444886843781573
63,7,0.006999999999999999,2015-08-20,"[0, 0, 0]",0.0,5,0.0,0.0,0.0,0.0,0.0,0.0013504626128334515,0.0,0.000780814277746793
SMOTE,SMOTE,6.666035882417192,SMOTE,SMOTE,1.0,5,1.0,1.0,1.0,1.0,0.0,1.1337924072830738,0.0008739853072373311,0.7435622847091122
SMOTE,SMOTE,6.731048030844029,SMOTE,SMOTE,1.0,5,1.0,1.0,1.0,1.0,0.0,1.1448507757856827,0.00038522880396577497,0.7508140580974935
64,12,0.002,2015-08-20,"[0, 0, 0]",0.0,5,0.0,0.0,0.0,0.0,0.0,0.0005001138923062325,0.0,0.00022308979364194092
SMOTE,SMOTE,6.7236865866541455,SMOTE,SMOTE,1.0,5,1.0,1.0,1.0,1.0,0.0,1.143598616542634,0.005344520213566254,0.7499929265648795
SMOTE,SMOTE,6.728471554915908,SMOTE,SMOTE,1.0,5,1.0,1.0,1.0,1.0,0.0,1.144412525074997,0.0,0.7505266653559295
SMOTE,SMOTE,6.712577996880552,SMOTE,SMOTE,1.0,5,1.0,1.0,1.0,1.0,0.0,1.1417090792448634,0.01873743352063047,0.7487538200647577
SMOTE,SMOTE,6.29897370490044,SMOTE,SMOTE,1.0,5,0.0,0.0,0.0,0.0,0.0,1.071516248494717,0.0,0.7026183719911255
65,11,0.001,2015-08-20,"[0, 0, 0]",0.0,5,0.0,0.0,0.0,0.0,0.0,0.00033004414820078865,0.0,0.00011154489682097043
66,13,0.001,2015-08-20,"[0, 0, 0]",0.0,5,0.0,0.0,0.0,0.0,0.0,0.00033004414820078865,0.0,0.00011154489682097043
67,14,0.0,2015-08-20,"[0, 0, 0]",0.0,5,0.0,0.0,0.0,0.0,0.0,0.00015997440409534473,0.0,0.0
SMOTE,SMOTE,7.133854848396095,SMOTE,SMOTE,1.0,5,1.0,1.0,1.0,1.0,0.0,1.2133669890110725,0.004767155954455334,0.7957451030001221
SMOTE,SMOTE,6.7115548306767145,SMOTE,SMOTE,1.0,5,1.0,1.0,1.0,1.0,0.0,1.1415350417888612,0.00017995773227133904,0.7486396910961198
68,19,0.006,2015-08-20,"[0, 0, 0]",0.0,5,0.0,0.0,0.0,0.0,0.0,0.001180392868728008,0.0,0.0006692693809258228
SMOTE,SMOTE,6.577121919340445,SMOTE,SMOTE,1.0,5,1.0,1.0,1.0,1.0,0.0,1.118668412883219,0.0,0.733644385871773
69,17,0.0,2015-08-20,"[0, 0, 0]",0.0,5,0.0,0.0,0.0,0.0,0.0,0.00015997440409534473,0.0,0.0
SMOTE,SMOTE,6.566227458241233,SMOTE,SMOTE,1.0,5,1.0,1.0,1.0,1.0,0.0,1.1168152982209956,0.0,0.7324291643325413
SMOTE,SMOTE,7.699521799722727,SMOTE,SMOTE,1.0,5,1.0,1.0,1.0,1.0,0.0,1.3095852151254852,0.007307773667720172,0.8588423647208843
SMOTE,SMOTE,6.452629866118006,SMOTE,SMOTE,1.0,5,1.0,1.0,1.0,1.0,0.0,1.0974926936754559,0.00025959589516684543,0.7197579326400453
SMOTE,SMOTE,6.881317586795261,SMOTE,SMOTE,1.0,5,1.0,0.0,0.0,1.0,0.0,1.170471169721936,0.0,0.7675758602114068
70,15,0.0,2015-08-20,"[0, 0, 0, 0]",0.0,5,0.0,0.0,0.0,0.0,0.0,0.00015997440409534473,0.0,0.0
SMOTE,SMOTE,6.4876944331486,SMOTE,SMOTE,1.0,5,1.0,1.0,1.0,1.0,0.0,1.103457069765028,0.001342609569361498,0.723669206151545
SMOTE,SMOTE,7.217452156183332,SMOTE,SMOTE,1.0,5,1.0,1.0,1.0,1.0,0.0,1.2275866365339907,0.03969051829413807,0.8050699560717604
71,16,0.021,2015-08-20,"[0, 0, 0]",0.0,5,0.0,0.0,0.0,0.0,0.0,0.0037314390303096663,0.0,0.00234244283324038
72,17,0.0,2015-08-21,"[0, 0, 0, 0]",0.0,6,0.0,0.0,0.0,0.0,0.0,0.00015997440409534473,0.00039968025579536365,0.0
73,11,0.0,2015-08-21,"[0, 0, 0]",0.0,6,0.0,0.0,0.0,0.0,0.0,0.00015997440409534473,0.00039968025579536365,0.0
74,3,6.265,2015-08-21,"[0, 0, 0, 0]",0.0,6,0.0,0.0,0.0,0.0,0.0,1.0,0.00039968025579536365,0.6988287785833798
75,9,0.008,2015-08-21,"[0, 0, 0, 0, 0]",0.0,6,0.0,0.0,0.0,0.0,0.0,0.0014367054822704822,0.00039968025579536365,0.0008923591745677637
76,13,0.0,2015-08-21,"[0, 0, 0]",0.0,6,0.0,0.0,0.0,0.0,0.0,0.00015997440409534473,0.00039968025579536365,0.0
77,7,0.006999999999999999,2015-08-21,"[0, 0, 0]",0.0,6,0.0,0.0,0.0,0.0,0.0,0.0012771140974985901,0.00039968025579536365,0.000780814277746793
78,14,0.0,2015-08-21,"[0, 0, 0]",0.0,6,0.0,0.0,0.0,0.0,0.0,0.00015997440409534473,0.00039968025579536365,0.0
SMOTE,SMOTE,6.369648062243119,SMOTE,SMOTE,1.0,6,1.0,1.0,1.0,1.0,0.0,1.0166236013157413,0.0003377596678083762,0.710501735888803
79,8,0.001,2015-08-21,"[0, 0, 0, 0, 0]",0.0,6,0.0,0.0,0.0,0.0,0.0,0.0003195657888672369,0.00039968025579536365,0.00011154489682097043
SMOTE,SMOTE,6.7245897947094395,SMOTE,SMOTE,1.0,6,1.0,1.0,1.0,1.0,0.0,1.0732783072161913,0.0001926622934101049,0.7500936748142153
80,2,0.035,2015-08-21,"[0, 0, 0, 0, 0]",0.0,6,0.0,0.0,0.0,0.0,0.0,0.005745672871111572,0.00039968025579536365,0.0039040713887339654
81,10,0.0,2015-08-21,"[0, 0, 0]",0.0,6,0.0,0.0,0.0,0.0,0.0,0.00015997440409534473,0.00039968025579536365,0.0
SMOTE,SMOTE,6.6720000000000015,SMOTE,SMOTE,1.0,6,1.0,1.0,1.0,1.0,0.0,1.0648840861931368,0.0014734820473280802,0.7442275515895149
82,12,0.003,2015-08-21,"[0, 0, 0]",0.0,6,0.0,0.0,0.0,0.0,0.0,0.0006387485584110213,0.00039968025579536365,0.00033463469046291134
SMOTE,SMOTE,7.140992910678717,SMOTE,SMOTE,1.0,6,1.0,1.0,1.0,1.0,0.0,1.1397432898130435,0.023384860000727183,0.7965413174209389
SMOTE,SMOTE,6.871367399079343,SMOTE,SMOTE,1.0,6,1.0,1.0,1.0,1.0,0.0,1.0967064962616668,0.0032497252073295053,0.7664659675492853
83,4,0.0,2015-08-21,"[0, 0, 0, 0]",0.0,6,0.0,0.0,0.0,0.0,0.0,0.00015997440409534473,0.00039968025579536365,0.0
84,1,0.012,2015-08-21,"[0, 0, 0, 0]",0.0,6,0.0,0.0,0.0,0.0,0.0,0.002075071021358051,0.00039968025579536365,0.0013385387618516456
SMOTE,SMOTE,6.7147309988290464,SMOTE,SMOTE,1.0,6,1.0,1.0,1.0,1.0,0.0,1.0717046765888343,0.019789841445668636,0.7489939764449577
SMOTE,SMOTE,6.452850594938908,SMOTE,SMOTE,1.0,6,1.0,1.0,1.0,1.0,0.0,1.0299041332703762,0.000279356046557708,0.7197825538135981
SMOTE,SMOTE,7.174291236772896,SMOTE,SMOTE,1.0,6,1.0,1.0,1.0,1.0,0.0,1.145058266045155,0.010042706647692481,0.800255575769425
SMOTE,SMOTE,6.899844388365258,SMOTE,SMOTE,1.0,6,1.0,1.0,1.0,1.0,0.0,1.1012519055650851,0.002410520514367854,0.7696424303809546
SMOTE,SMOTE,6.882781959977158,SMOTE,SMOTE,1.0,6,1.0,1.0,1.0,1.0,0.0,1.098528453308405,0.0,0.7677392035668887
85,19,0.006,2015-08-21,"[0, 0, 0]",0.0,6,0.0,0.0,0.0,0.0,0.0,0.001117522712726698,0.00039968025579536365,0.0006692693809258228
SMOTE,SMOTE,3.8823945221008547,SMOTE,SMOTE,1.0,6,0.0,0.0,0.0,0.0,0.0,0.6197758534877661,0.001170792942552996,0.4330612963860407
86,15,0.0,2015-08-21,"[0, 0, 0, 0, 0]",0.0,6,0.0,0.0,0.0,0.0,0.0,0.00015997440409534473,0.00039968025579536365,0.0
SMOTE,SMOTE,6.98081370160784,SMOTE,SMOTE,1.0,6,1.0,1.0,1.0,1.0,0.0,1.1141759779102698,0.00023237119307820543,0.7786741440722633
87,5,0.0,2015-08-21,"[0, 0, 0, 0, 0]",0.0,7,0.0,0.0,0.0,0.0,0.0,0.00015997440409534473,0.0,0.0
88,2,0.052000000000000005,2015-08-21,"[0, 0, 0, 0, 0, 0]",0.0,7,0.0,0.0,0.0,0.0,0.0,0.007188726780867961,0.0,0.005800334634690463
89,6,0.0,2015-08-21,"[0, 0, 0, 0, 0]",0.0,7,0.0,0.0,0.0,0.0,0.0,0.00015997440409534473,0.0,0.0
SMOTE,SMOTE,6.630540156628133,SMOTE,SMOTE,1.0,7,1.0,1.0,1.0,1.0,0.0,0.8963023383301517,0.0003564637773469228,0.7396029176383864
SMOTE,SMOTE,6.728386750653528,SMOTE,SMOTE,1.0,7,1.0,1.0,1.0,1.0,0.0,0.9095302136884585,6.520668893252707e-05,0.7505172058732323
