Id,Name,BuildId,Duration,CalcPrio,LastRun,NumRan,NumErrors,Verdict,Cycle,LastResults
85,4,13,0.245,0,2014-06-24 09:15:38,3,0,0,13,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
86,11,13,0.09300000000000001,0,2014-06-24 09:15:38,12,0,0,13,"[0, 0, 0, 0, 0]"
87,10,13,0.077,0,2014-06-24 09:15:38,5,0,0,13,"[0, 0, 0, 0, 0]"
88,6,13,0.051,0,2014-06-24 09:15:38,4,0,0,13,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
89,12,13,0.047,0,2014-06-24 09:15:38,2,0,0,13,"[0, 0]"
90,1,13,0.017,0,2014-06-24 09:15:38,1,0,0,13,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
91,11,14,0.08800000000000001,0,2014-06-24 23:58:59,12,0,0,14,"[0, 0, 0, 0, 0, 0]"
92,4,14,0.19899999999999998,0,2014-06-24 23:58:59,1,0,0,14,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
93,10,14,0.083,0,2014-06-24 23:58:59,5,0,0,14,"[0, 0, 0, 0, 0, 0]"
94,1,14,0.018000000000000002,0,2014-06-24 23:58:59,1,0,0,14,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
95,6,14,0.046,0,2014-06-24 23:58:59,4,0,0,14,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
96,12,14,0.135,0,2014-06-24 23:58:59,2,0,0,14,"[0, 0, 0]"
97,4,15,0.29600000000000004,0,2014-06-25 00:00:57,3,0,0,15,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
98,11,15,0.106,0,2014-06-25 00:00:57,12,0,0,15,"[0, 0, 0, 0, 0, 0, 0]"
99,1,15,0.016,0,2014-06-25 00:00:57,1,0,0,15,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
100,12,15,0.07200000000000001,0,2014-06-25 00:00:57,2,0,0,15,"[0, 0, 0, 0]"
101,6,15,0.076,0,2014-06-25 00:00:57,4,0,0,15,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
102,10,15,0.08199999999999999,0,2014-06-25 00:00:57,5,0,0,15,"[0, 0, 0, 0, 0, 0, 0]"
103,9,15,0.155,0,2014-04-25 20:20:53,6,0,0,15,"[0, 0, 0]"
104,13,15,0.0,0,2014-06-25 00:27:40,4,0,0,15,[]
105,2,16,0.057999999999999996,0,2014-04-24 20:35:02,1,0,0,16,"[0, 0, 0, 0, 0, 0, 0]"
106,6,16,0.079,0,2014-06-25 00:27:40,4,0,0,16,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
107,4,16,0.195,0,2014-06-25 00:27:40,1,0,0,16,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
108,14,16,0.162,0,2014-06-25 09:55:08,1,0,0,16,[]
109,10,16,0.11199999999999999,0,2014-06-25 00:27:40,5,0,0,16,"[0, 0, 0, 0, 0, 0, 0, 0]"
110,12,16,0.049,0,2014-06-25 00:27:40,2,0,0,16,"[0, 0, 0, 0, 0]"
111,11,16,0.076,0,2014-06-25 00:27:40,12,0,0,16,"[0, 0, 0, 0, 0, 0, 0, 0]"
112,1,16,0.012,0,2014-06-25 00:27:40,1,0,0,16,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
113,4,17,0.428,0,2014-06-25 09:55:08,3,0,0,17,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
114,11,17,0.075,0,2014-06-25 09:55:08,12,0,0,17,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
115,10,17,0.08900000000000001,0,2014-06-25 09:55:08,5,0,0,17,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
116,12,17,0.08800000000000001,0,2014-06-25 09:55:08,2,0,0,17,"[0, 0, 0, 0, 0, 0]"
117,14,17,0.006999999999999999,0,2014-06-25 09:55:08,1,0,0,17,[0]
118,6,17,0.071,0,2014-06-25 09:55:08,4,0,0,17,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
119,1,17,0.017,0,2014-06-25 09:55:08,1,0,0,17,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
120,2,17,0.024,0,2014-06-25 09:55:08,1,0,0,17,"[0, 0, 0, 0, 0, 0, 0, 0]"
121,9,17,0.158,0,2014-06-25 00:27:40,6,0,0,17,"[0, 0, 0, 0]"
122,13,17,0.0,0,2014-06-25 00:27:40,4,0,0,17,[0]
123,1,18,0.01,0,2014-06-26 08:25:04,1,0,0,18,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
124,14,18,0.022000000000000002,0,2014-06-26 08:25:04,1,0,0,18,"[0, 0]"
125,11,18,0.081,0,2014-06-26 08:25:04,12,0,0,18,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
126,12,18,0.055,0,2014-06-26 08:25:04,2,0,0,18,"[0, 0, 0, 0, 0, 0, 0]"
127,2,18,0.036000000000000004,0,2014-06-26 08:25:04,1,0,0,18,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
128,4,18,0.257,0,2014-06-26 08:25:04,3,0,0,18,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
129,6,18,0.047,0,2014-06-26 08:25:04,4,0,0,18,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
130,10,18,0.069,0,2014-06-26 08:25:04,5,0,0,18,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
131,4,19,0.542,0,2014-07-04 14:27:29,4,0,0,19,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
132,11,19,0.046,0,2014-07-04 14:27:29,12,0,0,19,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
133,2,19,0.022000000000000002,0,2014-07-04 14:27:29,1,0,0,19,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
134,14,19,0.003,0,2014-07-04 14:27:29,1,0,0,19,"[0, 0, 0]"
135,12,19,0.063,0,2014-07-04 14:27:29,2,0,0,19,"[0, 0, 0, 0, 0, 0, 0, 0]"
136,10,19,0.08,0,2014-07-04 14:27:29,5,0,0,19,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
137,6,19,0.062,0,2014-07-04 14:27:29,4,0,0,19,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
138,1,19,0.013999999999999999,0,2014-07-04 14:27:29,1,0,0,19,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
139,9,19,0.11699999999999999,0,2014-06-26 08:25:04,6,0,0,19,"[0, 0, 0, 0, 0]"
140,2,20,0.028999999999999998,0,2014-12-22 11:46:58,1,0,0,20,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
141,6,20,0.055,0,2014-12-22 11:46:58,4,0,0,20,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
142,12,20,0.052000000000000005,0,2014-12-22 11:46:58,2,0,0,20,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
143,10,20,0.084,0,2014-12-22 11:46:58,5,0,0,20,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
144,4,20,0.349,0,2014-12-22 11:46:58,4,0,0,20,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
145,11,20,0.049,0,2014-12-22 11:46:58,12,0,0,20,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
146,14,20,0.009000000000000001,0,2014-12-22 11:46:58,1,0,0,20,"[0, 0, 0, 0]"
147,1,20,0.011000000000000001,0,2014-12-22 11:46:58,1,0,0,20,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
148,6,21,0.046,0,2015-02-14 12:43:02,4,0,0,21,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
149,2,21,0.027999999999999997,0,2015-02-14 12:43:02,1,0,0,21,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
150,4,21,0.42700000000000005,0,2015-02-14 12:43:02,4,0,0,21,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
151,1,21,0.01,0,2015-02-14 12:43:02,1,0,0,21,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
152,10,21,0.07,0,2015-02-14 12:43:02,5,0,0,21,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
153,14,21,0.026000000000000002,0,2015-02-14 12:43:02,1,0,0,21,"[0, 0, 0, 0, 0]"
154,11,21,0.07200000000000001,0,2015-02-14 12:43:02,12,0,0,21,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
155,12,21,0.07400000000000001,0,2015-02-14 12:43:02,2,0,0,21,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
156,6,22,0.044000000000000004,0,2015-02-14 12:43:48,4,0,0,22,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
157,10,22,0.069,0,2015-02-14 12:43:48,5,0,0,22,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
158,2,22,0.028999999999999998,0,2015-02-14 12:43:48,1,0,0,22,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
159,11,22,0.046,0,2015-02-14 12:43:48,12,0,0,22,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
160,4,22,0.239,0,2015-02-14 12:43:48,4,0,0,22,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
161,12,22,0.034,0,2015-02-14 12:43:48,2,0,0,22,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
162,1,22,0.011000000000000001,0,2015-02-14 12:43:48,1,0,0,22,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
163,14,22,0.006999999999999999,0,2015-02-14 12:43:48,1,0,0,22,"[0, 0, 0, 0, 0, 0]"
164,15,22,0.051,0,2015-05-07 09:47:57,1,0,0,22,[]
165,14,23,0.012,0,2015-05-07 09:47:57,1,0,0,23,"[0, 0, 0, 0, 0, 0, 0]"
166,15,23,0.048,0,2015-05-07 09:47:57,1,0,0,23,[0]
167,1,23,0.02,0,2015-05-07 09:47:57,1,0,0,23,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
168,12,23,0.059000000000000004,0,2015-05-07 09:47:57,2,0,0,23,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
169,16,23,0.031,0,2015-06-23 00:40:51,2,0,0,23,[]
170,6,23,0.062,0,2015-05-07 09:47:57,4,0,0,23,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
171,2,23,0.043,0,2015-05-07 09:47:57,1,0,0,23,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
172,4,23,0.611,0,2015-05-07 09:47:57,4,0,0,23,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
173,10,23,0.07200000000000001,0,2015-05-07 09:47:57,5,0,0,23,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
174,6,24,0.064,0,2015-06-23 00:40:51,4,0,0,24,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
175,2,24,0.055999999999999994,0,2015-06-23 00:40:51,2,0,0,24,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
176,1,24,0.019,0,2015-06-23 00:40:51,1,0,0,24,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
177,14,24,0.019,0,2015-06-23 00:40:51,1,0,0,24,"[0, 0, 0, 0, 0, 0, 0, 0]"
178,12,24,0.09,0,2015-06-23 00:40:51,2,0,0,24,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
179,15,24,0.049,0,2015-06-23 00:40:51,1,0,0,24,"[0, 0]"
180,4,24,0.381,0,2015-06-23 00:40:51,4,0,0,24,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
181,10,24,0.075,0,2015-06-23 00:40:51,5,0,0,24,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
182,6,25,0.06,0,2015-07-01 09:24:00,4,0,0,25,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
183,2,25,0.06,0,2015-07-01 09:24:00,2,0,0,25,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
184,10,25,0.07,0,2015-07-01 09:24:00,5,0,0,25,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
185,15,25,0.048,0,2015-07-01 09:24:00,1,0,0,25,"[0, 0, 0]"
186,14,25,0.022000000000000002,0,2015-07-01 09:24:00,1,0,0,25,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
187,12,25,0.052000000000000005,0,2015-07-01 09:24:00,2,0,0,25,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
188,4,25,0.28300000000000003,0,2015-07-01 09:24:00,4,0,0,25,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
189,1,25,0.013999999999999999,0,2015-07-01 09:24:00,1,0,0,25,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
190,14,26,0.013999999999999999,0,2015-07-02 09:07:47,1,0,0,26,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
191,17,26,0.031,0,2015-07-04 22:28:52,1,0,0,26,[]
192,6,26,0.057999999999999996,0,2015-07-02 09:07:47,4,0,0,26,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
193,10,26,0.081,0,2015-07-02 09:07:47,5,0,0,26,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
194,4,26,0.41200000000000003,0,2015-07-02 09:07:47,4,0,0,26,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
195,1,26,0.022000000000000002,0,2015-07-02 09:07:47,1,0,0,26,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
196,12,26,0.081,0,2015-07-02 09:07:47,2,0,0,26,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
197,2,26,0.055,0,2015-07-02 09:07:47,2,0,0,26,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
198,15,26,0.066,0,2015-07-02 09:07:47,1,0,0,26,"[0, 0, 0, 0]"
199,9,26,0.13699999999999998,0,2014-12-22 11:46:58,6,0,0,26,"[0, 0, 0, 0, 0, 0]"
200,18,26,0.0,0,2015-07-04 22:28:52,4,0,0,26,[]
201,17,27,0.077,0,2015-07-04 22:28:52,2,0,0,27,[0]
202,15,27,0.055,0,2015-07-04 22:28:52,1,0,0,27,"[0, 0, 0, 0, 0]"
203,14,27,0.009000000000000001,0,2015-07-04 22:28:52,1,0,0,27,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
204,12,27,0.069,0,2015-07-04 22:28:52,2,0,0,27,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
205,6,27,0.069,0,2015-07-04 22:28:52,4,0,0,27,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
206,4,27,0.28800000000000003,0,2015-07-04 22:28:52,4,0,0,27,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
207,2,27,0.053,0,2015-07-04 22:28:52,2,0,0,27,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
208,10,27,0.087,0,2015-07-04 22:28:52,5,0,0,27,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
209,1,27,0.02,0,2015-07-04 22:28:52,1,0,0,27,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
210,17,28,0.055,0,2015-07-05 15:06:02,2,0,0,28,"[0, 0]"
211,15,28,0.057999999999999996,0,2015-07-05 15:06:02,1,0,0,28,"[0, 0, 0, 0, 0, 0]"
212,4,28,0.433,0,2015-07-05 15:06:02,4,0,0,28,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
213,10,28,0.105,0,2015-07-05 15:06:02,5,0,0,28,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
214,1,28,0.016,0,2015-07-05 15:06:02,1,0,0,28,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
215,14,28,0.005,0,2015-07-05 15:06:02,1,0,0,28,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
