Id,Name,BuildId,Duration,CalcPrio,LastRun,NumRan,NumErrors,Verdict,Cycle,LastResults
38,21,2,0.001,0,2018-08-30 15:22:19,4,0,0,2,[]
39,22,2,0.003,0,2018-08-30 15:22:19,10,0,0,2,[]
40,23,2,0.0,0,2018-08-30 15:22:19,2,0,0,2,[]
41,24,2,0.013999999999999999,0,2018-08-30 15:22:19,6,0,0,2,[]
42,25,2,0.022000000000000002,0,2018-08-30 15:22:19,3,0,0,2,[]
43,26,2,0.094,0,2018-08-30 15:22:19,1,0,0,2,[]
44,27,3,5.074,0,2018-08-30 15:59:22,8,0,0,3,[]
45,28,3,0.7879999999999999,0,2018-08-30 15:59:22,42,0,0,3,[]
46,10,3,1.652,0,2018-08-30 15:22:19,12,0,0,3,"[0, 0]"
47,29,3,0.025,0,2018-08-30 15:59:22,25,0,0,3,[]
48,5,3,0.345,0,2018-08-30 15:22:19,7,0,0,3,"[0, 0]"
49,17,3,0.08800000000000001,0,2018-08-30 15:22:19,1,0,0,3,"[0, 0]"
50,13,3,0.21899999999999997,0,2018-08-30 15:22:19,4,0,0,3,"[0, 0]"
51,7,3,79.047,0,2018-08-30 15:22:19,6,0,0,3,"[0, 0]"
52,9,4,0.003,0,2018-08-30 15:22:19,2,0,0,4,"[0, 0]"
53,1,4,0.011000000000000001,0,2018-08-30 15:22:19,2,0,0,4,"[0, 0]"
54,15,4,0.11800000000000001,0,2018-08-30 15:22:19,2,0,0,4,"[0, 0]"
55,4,4,0.09,0,2018-08-30 15:22:19,1,0,0,4,"[0, 0]"
56,16,4,5.835,0,2018-08-30 15:22:19,1,0,0,4,"[0, 0]"
57,3,4,0.027999999999999997,0,2018-08-30 15:22:19,6,0,0,4,"[0, 0]"
58,7,4,78.15899999999999,0,2018-08-30 15:59:22,6,0,0,4,"[0, 0, 0]"
59,18,4,0.8290000000000001,0,2018-08-30 15:22:19,7,0,0,4,"[0, 0]"
60,10,4,1.739,0,2018-08-30 15:59:22,12,0,0,4,"[0, 0, 0]"
61,12,4,39.93,0,2018-08-30 15:22:19,51,0,0,4,"[0, 0]"
62,11,4,0.039,0,2018-08-30 15:22:19,2,0,0,4,"[0, 0]"
63,13,4,0.21899999999999997,0,2018-08-30 15:59:22,4,0,0,4,"[0, 0, 0]"
64,6,4,6.702999999999999,0,2018-08-30 15:22:19,38,0,0,4,"[0, 0]"
65,8,4,0.212,0,2018-08-30 15:22:19,6,0,0,4,"[0, 0]"
66,14,4,1.2830000000000001,0,2018-08-30 15:22:19,2,0,0,4,"[0, 0]"
67,5,4,0.297,0,2018-08-30 15:59:22,7,0,0,4,"[0, 0, 0]"
68,17,4,0.08800000000000001,0,2018-08-30 15:59:22,1,0,0,4,"[0, 0, 0]"
69,1,5,0.008,0,2018-08-31 10:19:09,2,0,0,5,"[0, 0, 0]"
70,9,5,0.004,0,2018-08-31 10:19:09,2,0,0,5,"[0, 0, 0]"
71,10,5,1.555,0,2018-08-31 10:19:09,12,0,0,5,"[0, 0, 0, 0]"
72,12,5,38.611,0,2018-08-31 10:19:09,51,0,0,5,"[0, 0, 0]"
73,18,5,0.828,0,2018-08-31 10:19:09,7,0,0,5,"[0, 0, 0]"
74,3,5,0.018000000000000002,0,2018-08-31 10:19:09,6,0,0,5,"[0, 0, 0]"
75,15,5,0.142,0,2018-08-31 10:19:09,2,0,0,5,"[0, 0, 0]"
76,4,5,0.107,0,2018-08-31 10:19:09,1,0,0,5,"[0, 0, 0]"
77,7,5,78.38,0,2018-08-31 10:19:09,6,0,0,5,"[0, 0, 0, 0]"
78,16,5,5.504,0,2018-08-31 10:19:09,1,0,0,5,"[0, 0, 0]"
79,19,5,51.24100000000001,0,2018-08-30 15:22:19,20,0,0,5,[0]
80,20,5,0.001,0,2018-08-30 15:22:19,2,0,0,5,[0]
81,8,5,0.17800000000000002,0,2018-08-31 10:19:09,6,0,0,5,"[0, 0, 0]"
82,11,5,0.035,0,2018-08-31 10:19:09,2,0,0,5,"[0, 0, 0]"
83,21,5,0.001,0,2018-08-30 15:22:19,4,0,0,5,[0]
84,14,5,1.217,0,2018-08-31 10:19:09,2,0,0,5,"[0, 0, 0]"
85,6,5,6.301,0,2018-08-31 10:19:09,38,0,0,5,"[0, 0, 0]"
86,5,5,0.304,0,2018-08-31 10:19:09,7,0,0,5,"[0, 0, 0, 0]"
87,13,5,0.395,0,2018-08-31 10:19:09,4,0,0,5,"[0, 0, 0, 0]"
88,17,5,0.08800000000000001,0,2018-08-31 10:19:09,1,0,0,5,"[0, 0, 0, 0]"
89,22,5,0.004,0,2018-08-30 15:22:19,10,0,0,5,[0]
90,23,5,0.001,0,2018-08-30 15:22:19,2,0,0,5,[0]
91,25,5,0.02,0,2018-08-30 15:22:19,3,0,0,5,[0]
92,24,5,0.02,0,2018-08-30 15:22:19,6,0,0,5,[0]
93,29,5,0.01,0,2018-08-30 15:59:22,25,0,0,5,[0]
94,26,5,0.126,0,2018-08-30 15:22:19,1,0,0,5,[0]
95,1,6,0.012,0,2018-09-07 10:45:33,2,0,0,6,"[0, 0, 0, 0]"
96,2,6,0.667,0,2018-08-29 16:08:41,1,0,0,6,[0]
97,4,6,0.087,0,2018-09-07 10:45:33,1,0,0,6,"[0, 0, 0, 0]"
98,16,6,5.791,0,2018-09-07 10:45:33,1,0,0,6,"[0, 0, 0, 0]"
99,12,6,40.235,0,2018-09-07 10:45:33,51,0,0,6,"[0, 0, 0, 0]"
100,5,6,0.33799999999999997,0,2018-09-07 10:45:33,7,0,0,6,"[0, 0, 0, 0, 0]"
101,18,6,0.821,0,2018-09-07 10:45:33,7,0,0,6,"[0, 0, 0, 0]"
102,9,6,0.003,0,2018-09-07 10:45:33,2,0,0,6,"[0, 0, 0, 0]"
103,15,6,0.147,0,2018-09-07 10:45:33,2,0,0,6,"[0, 0, 0, 0]"
104,8,6,0.17300000000000001,0,2018-09-07 10:45:33,6,0,0,6,"[0, 0, 0, 0]"
105,10,6,1.577,0,2018-09-07 10:45:33,12,0,0,6,"[0, 0, 0, 0, 0]"
106,13,6,0.21899999999999997,0,2018-09-07 10:45:33,4,0,0,6,"[0, 0, 0, 0, 0]"
107,3,6,0.027999999999999997,0,2018-09-07 10:45:33,6,0,0,6,"[0, 0, 0, 0]"
108,17,6,0.06,0,2018-09-07 10:45:33,1,0,0,6,"[0, 0, 0, 0, 0]"
109,14,6,1.4040000000000001,0,2018-09-07 10:45:33,2,0,0,6,"[0, 0, 0, 0]"
110,7,6,78.00399999999999,0,2018-09-07 10:45:33,6,0,0,6,"[0, 0, 0, 0, 0]"
111,11,6,0.047,0,2018-09-07 10:45:33,2,0,0,6,"[0, 0, 0, 0]"
112,6,6,6.885,0,2018-09-07 10:45:33,38,0,0,6,"[0, 0, 0, 0]"
113,25,7,0.021,0,2018-09-07 10:45:33,3,0,0,7,"[0, 0]"
114,7,7,77.777,0,2018-09-08 07:20:31,6,0,0,7,"[0, 0, 0, 0, 0, 0]"
115,22,7,0.004,0,2018-09-07 10:45:33,10,0,0,7,"[0, 0]"
116,16,7,5.45,0,2018-09-08 07:20:31,1,0,0,7,"[0, 0, 0, 0, 0]"
117,19,7,50.626000000000005,0,2018-09-07 10:45:33,20,0,0,7,"[0, 0]"
118,2,7,0.696,0,2018-09-08 07:20:31,1,0,0,7,"[0, 0]"
119,23,7,0.001,0,2018-09-07 10:45:33,2,0,0,7,"[0, 0]"
120,6,7,6.752000000000001,0,2018-09-08 07:20:31,38,0,0,7,"[0, 0, 0, 0, 0]"
121,12,7,38.515,0,2018-09-08 07:20:31,51,0,0,7,"[0, 0, 0, 0, 0]"
122,24,7,0.015,0,2018-09-07 10:45:33,6,0,0,7,"[0, 0]"
123,18,7,0.828,0,2018-09-08 07:20:31,7,0,0,7,"[0, 0, 0, 0, 0]"
124,15,7,0.146,0,2018-09-08 07:20:31,2,0,0,7,"[0, 0, 0, 0, 0]"
125,3,7,0.022000000000000002,0,2018-09-08 07:20:31,6,0,0,7,"[0, 0, 0, 0, 0]"
126,9,7,0.003,0,2018-09-08 07:20:31,2,0,0,7,"[0, 0, 0, 0, 0]"
127,4,7,0.099,0,2018-09-08 07:20:31,1,0,0,7,"[0, 0, 0, 0, 0]"
128,1,7,0.006,0,2018-09-08 07:20:31,2,0,0,7,"[0, 0, 0, 0, 0]"
129,20,7,0.0,0,2018-09-07 10:45:33,2,0,0,7,"[0, 0]"
130,14,7,1.2670000000000001,0,2018-09-08 07:20:31,2,0,0,7,"[0, 0, 0, 0, 0]"
131,13,7,0.361,0,2018-09-08 07:20:31,4,0,0,7,"[0, 0, 0, 0, 0, 0]"
132,17,7,0.061,0,2018-09-08 07:20:31,1,0,0,7,"[0, 0, 0, 0, 0, 0]"
133,10,7,1.69,0,2018-09-08 07:20:31,12,0,0,7,"[0, 0, 0, 0, 0, 0]"
134,5,7,0.297,0,2018-09-08 07:20:31,7,0,0,7,"[0, 0, 0, 0, 0, 0]"
135,8,7,0.188,0,2018-09-08 07:20:31,6,0,0,7,"[0, 0, 0, 0, 0]"
136,11,7,0.04,0,2018-09-08 07:20:31,2,0,0,7,"[0, 0, 0, 0, 0]"
137,15,8,0.161,0,2018-09-09 14:25:35,2,0,0,8,"[0, 0, 0, 0, 0, 0]"
138,8,8,0.17300000000000001,0,2018-09-09 14:25:35,6,0,0,8,"[0, 0, 0, 0, 0, 0]"
139,4,8,0.099,0,2018-09-09 14:25:35,1,0,0,8,"[0, 0, 0, 0, 0, 0]"
140,11,8,0.04,0,2018-09-09 14:25:35,2,0,0,8,"[0, 0, 0, 0, 0, 0]"
141,3,8,0.023,0,2018-09-09 14:25:35,6,0,0,8,"[0, 0, 0, 0, 0, 0]"
142,10,8,1.4909999999999999,0,2018-09-09 14:25:35,12,0,0,8,"[0, 0, 0, 0, 0, 0, 0]"
143,5,8,0.24600000000000002,0,2018-09-09 14:25:35,7,0,0,8,"[0, 0, 0, 0, 0, 0, 0]"
144,16,8,5.44,0,2018-09-09 14:25:35,1,0,0,8,"[0, 0, 0, 0, 0, 0]"
145,9,8,0.003,0,2018-09-09 14:25:35,2,0,0,8,"[0, 0, 0, 0, 0, 0]"
146,7,8,77.92,0,2018-09-09 14:25:35,6,0,0,8,"[0, 0, 0, 0, 0, 0, 0]"
147,17,8,0.098,0,2018-09-09 14:25:35,1,0,0,8,"[0, 0, 0, 0, 0, 0, 0]"
148,18,8,0.8270000000000001,0,2018-09-09 14:25:35,7,0,0,8,"[0, 0, 0, 0, 0, 0]"
149,12,8,37.514,0,2018-09-09 14:25:35,51,0,0,8,"[0, 0, 0, 0, 0, 0]"
150,14,8,1.1840000000000002,0,2018-09-09 14:25:35,2,0,0,8,"[0, 0, 0, 0, 0, 0]"
151,1,8,0.008,0,2018-09-09 14:25:35,2,0,0,8,"[0, 0, 0, 0, 0, 0]"
152,13,8,0.21899999999999997,0,2018-09-09 14:25:35,4,0,0,8,"[0, 0, 0, 0, 0, 0, 0]"
153,6,8,6.724,0,2018-09-09 14:25:35,38,0,0,8,"[0, 0, 0, 0, 0, 0]"
154,2,8,0.7340000000000001,0,2018-09-09 14:25:35,1,0,0,8,"[0, 0, 0]"
155,19,8,51.83,0,2018-09-09 14:25:35,21,0,0,8,"[0, 0, 0]"
156,12,9,38.985,0,2018-09-09 15:29:20,51,0,0,9,"[0, 0, 0, 0, 0, 0, 0]"
157,3,9,0.021,0,2018-09-09 15:29:20,6,0,0,9,"[0, 0, 0, 0, 0, 0, 0]"
158,30,9,0.006999999999999999,0,2018-09-10 17:16:31,5,1,1,9,[]
159,7,9,78.27600000000001,0,2018-09-09 15:29:20,6,0,0,9,"[0, 0, 0, 0, 0, 0, 0, 0]"
160,16,9,5.431,0,2018-09-09 15:29:20,1,0,0,9,"[0, 0, 0, 0, 0, 0, 0]"
161,1,9,0.008,0,2018-09-09 15:29:20,2,0,0,9,"[0, 0, 0, 0, 0, 0, 0]"
162,6,9,6.584,0,2018-09-09 15:29:20,38,0,0,9,"[0, 0, 0, 0, 0, 0, 0]"
163,11,9,0.047,0,2018-09-09 15:29:20,2,0,0,9,"[0, 0, 0, 0, 0, 0, 0]"
164,17,9,0.076,0,2018-09-09 15:29:20,1,0,0,9,"[0, 0, 0, 0, 0, 0, 0, 0]"
165,2,9,0.696,0,2018-09-09 15:29:20,1,0,0,9,"[0, 0, 0, 0]"
166,4,9,0.098,0,2018-09-09 15:29:20,1,0,0,9,"[0, 0, 0, 0, 0, 0, 0]"
167,5,9,0.292,0,2018-09-09 15:29:20,7,0,0,9,"[0, 0, 0, 0, 0, 0, 0, 0]"
168,10,9,1.63,0,2018-09-09 15:29:20,12,0,0,9,"[0, 0, 0, 0, 0, 0, 0, 0]"
169,15,9,0.13699999999999998,0,2018-09-09 15:29:20,2,0,0,9,"[0, 0, 0, 0, 0, 0, 0]"
170,9,9,0.003,0,2018-09-09 15:29:20,2,0,0,9,"[0, 0, 0, 0, 0, 0, 0]"
171,13,9,0.376,0,2018-09-09 15:29:20,4,0,0,9,"[0, 0, 0, 0, 0, 0, 0, 0]"
172,8,9,0.16699999999999998,0,2018-09-09 15:29:20,6,0,0,9,"[0, 0, 0, 0, 0, 0, 0]"
173,18,9,0.826,0,2018-09-09 15:29:20,7,0,0,9,"[0, 0, 0, 0, 0, 0, 0]"
174,14,9,1.291,0,2018-09-09 15:29:20,2,0,0,9,"[0, 0, 0, 0, 0, 0, 0]"
175,19,9,51.809,0,2018-09-09 15:29:20,20,0,0,9,"[0, 0, 0, 0]"
176,21,9,0.001,0,2018-09-07 10:45:33,4,0,0,9,"[0, 0]"
177,15,10,0.136,0,2018-09-10 17:16:31,2,0,0,10,"[0, 0, 0, 0, 0, 0, 0, 0]"
178,3,10,0.025,0,2018-09-10 17:16:31,6,0,0,10,"[0, 0, 0, 0, 0, 0, 0, 0]"
179,4,10,0.078,0,2018-09-10 17:16:31,1,0,0,10,"[0, 0, 0, 0, 0, 0, 0, 0]"
180,1,10,0.004,0,2018-09-10 17:16:31,2,0,0,10,"[0, 0, 0, 0, 0, 0, 0, 0]"
181,9,10,0.003,0,2018-09-10 17:16:31,2,0,0,10,"[0, 0, 0, 0, 0, 0, 0, 0]"
182,11,10,0.047,0,2018-09-10 17:16:31,2,0,0,10,"[0, 0, 0, 0, 0, 0, 0, 0]"
183,10,10,1.5130000000000001,0,2018-09-10 17:16:31,12,0,0,10,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
184,2,10,0.599,0,2018-09-10 17:16:31,1,0,0,10,"[0, 0, 0, 0, 0]"
185,18,10,0.823,0,2018-09-10 17:16:31,7,0,0,10,"[0, 0, 0, 0, 0, 0, 0, 0]"
186,5,10,0.29600000000000004,0,2018-09-10 17:16:31,7,0,0,10,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
187,17,10,0.075,0,2018-09-10 17:16:31,1,0,0,10,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
188,6,10,6.944,0,2018-09-10 17:16:31,38,0,0,10,"[0, 0, 0, 0, 0, 0, 0, 0]"
189,7,10,78.128,0,2018-09-10 17:16:31,6,0,0,10,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
190,8,10,0.201,0,2018-09-10 17:16:31,6,0,0,10,"[0, 0, 0, 0, 0, 0, 0, 0]"
191,14,10,1.3730000000000002,0,2018-09-10 17:16:31,2,0,0,10,"[0, 0, 0, 0, 0, 0, 0, 0]"
192,12,10,40.621,0,2018-09-10 17:16:31,51,0,0,10,"[0, 0, 0, 0, 0, 0, 0, 0]"
193,13,10,0.285,0,2018-09-10 17:16:31,4,0,0,10,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
194,16,10,5.835,0,2018-09-10 17:16:31,1,0,0,10,"[0, 0, 0, 0, 0, 0, 0, 0]"
195,18,11,0.8270000000000001,0,2018-09-10 10:25:59,7,0,0,11,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
196,7,11,77.807,0,2018-09-10 10:25:59,6,0,0,11,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
197,16,11,5.771,0,2018-09-10 10:25:59,1,0,0,11,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
198,15,11,0.133,0,2018-09-10 10:25:59,2,0,0,11,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
199,2,11,0.605,0,2018-09-10 10:25:59,1,0,0,11,"[0, 0, 0, 0, 0, 0]"
200,13,11,0.198,0,2018-09-10 10:25:59,4,0,0,11,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
201,4,11,0.12300000000000001,0,2018-09-10 10:25:59,1,0,0,11,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
202,3,11,0.02,0,2018-09-10 10:25:59,6,0,0,11,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
203,10,11,1.598,0,2018-09-10 10:25:59,12,0,0,11,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
204,14,11,1.469,0,2018-09-10 10:25:59,2,0,0,11,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
205,12,11,40.42,0,2018-09-10 10:25:59,51,0,0,11,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
206,17,11,0.071,0,2018-09-10 10:25:59,1,0,0,11,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
207,9,11,0.006,0,2018-09-10 10:25:59,2,0,0,11,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
208,5,11,0.266,0,2018-09-10 10:25:59,7,0,0,11,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
209,8,11,0.157,0,2018-09-10 10:25:59,6,0,0,11,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
210,11,11,0.049,0,2018-09-10 10:25:59,2,0,0,11,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
211,6,11,6.773,0,2018-09-10 10:25:59,38,0,0,11,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
212,1,11,0.009000000000000001,0,2018-09-10 10:25:59,2,0,0,11,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
213,7,12,78.152,0,2018-09-11 09:38:19,6,0,0,12,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
214,22,12,0.002,0,2018-09-09 14:25:35,10,0,0,12,"[0, 0, 0]"
215,19,12,51.216,0,2018-09-10 17:16:31,20,0,0,12,"[0, 0, 0, 0, 0]"
216,2,12,0.682,0,2018-09-11 09:38:19,1,0,0,12,"[0, 0, 0, 0, 0, 0, 0]"
217,12,12,38.653,0,2018-09-11 09:38:19,51,0,0,12,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
218,25,12,0.023,0,2018-09-09 14:25:35,3,0,0,12,"[0, 0, 0]"
219,16,12,5.48,0,2018-09-11 09:38:19,1,0,0,12,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
220,6,12,6.684,0,2018-09-11 09:38:19,39,0,0,12,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
221,23,12,0.002,0,2018-09-09 14:25:35,2,0,0,12,"[0, 0, 0]"
222,24,12,0.016,0,2018-09-09 14:25:35,6,0,0,12,"[0, 0, 0]"
223,20,12,0.0,0,2018-09-09 14:25:35,2,0,0,12,"[0, 0, 0]"
224,9,12,0.003,0,2018-09-11 09:38:19,2,0,0,12,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
225,1,12,0.008,0,2018-09-11 09:38:19,2,0,0,12,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
226,15,12,0.155,0,2018-09-11 09:38:19,2,0,0,12,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
227,3,12,0.027999999999999997,0,2018-09-11 09:38:19,6,0,0,12,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
228,18,12,0.9279999999999999,0,2018-09-11 09:38:19,7,0,0,12,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
229,14,12,1.276,0,2018-09-11 09:38:19,2,0,0,12,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
230,4,12,0.095,0,2018-09-11 09:38:19,1,0,0,12,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
231,11,12,0.046,0,2018-09-11 09:38:19,2,0,0,12,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
232,5,12,0.319,0,2018-09-11 09:38:19,7,0,0,12,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
233,17,12,0.055999999999999994,0,2018-09-11 09:38:19,1,0,0,12,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
234,13,12,0.18,0,2018-09-11 09:38:19,4,0,0,12,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
235,8,12,0.258,0,2018-09-11 09:38:19,6,0,0,12,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
236,10,12,1.639,0,2018-09-11 09:38:19,12,0,0,12,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
237,5,13,0.311,0,2018-09-11 09:47:21,7,0,0,13,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
238,3,13,0.026000000000000002,0,2018-09-11 09:47:21,6,0,0,13,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
239,6,13,7.04,0,2018-09-11 09:47:21,39,0,0,13,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
240,9,13,0.004,0,2018-09-11 09:47:21,2,0,0,13,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
241,11,13,0.059000000000000004,0,2018-09-11 09:47:21,2,0,0,13,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
242,12,13,40.624,0,2018-09-11 09:47:21,51,0,0,13,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
243,15,13,0.12300000000000001,0,2018-09-11 09:47:21,2,0,0,13,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
244,10,13,1.673,0,2018-09-11 09:47:21,12,0,0,13,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
245,17,13,0.107,0,2018-09-11 09:47:21,1,0,0,13,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
246,16,13,5.797000000000001,0,2018-09-11 09:47:21,1,0,0,13,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
247,7,13,78.007,0,2018-09-11 09:47:21,6,0,0,13,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
248,18,13,0.924,0,2018-09-11 09:47:21,7,0,0,13,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
249,14,13,1.4169999999999998,0,2018-09-11 09:47:21,2,0,0,13,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
250,2,13,0.5770000000000001,0,2018-09-11 09:47:21,1,0,0,13,"[0, 0, 0, 0, 0, 0, 0, 0]"
251,1,13,0.005,0,2018-09-11 09:47:21,2,0,0,13,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
252,4,13,0.09,0,2018-09-11 09:47:21,1,0,0,13,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
253,13,13,0.223,0,2018-09-11 09:47:21,4,0,0,13,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
254,8,13,0.19,0,2018-09-11 09:47:21,6,0,0,13,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
255,10,14,1.6669999999999998,0,2018-09-12 15:45:53,12,0,0,14,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
256,7,14,78.293,0,2018-09-12 15:45:53,6,0,0,14,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
257,12,14,38.48,0,2018-09-12 15:45:53,51,0,0,14,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
258,26,14,0.08,0,2018-09-07 10:45:33,1,0,0,14,"[0, 0]"
259,5,14,0.32899999999999996,0,2018-09-12 15:45:53,7,0,0,14,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
260,27,14,5.141,0,2018-08-30 15:59:22,8,0,0,14,[0]
261,17,14,0.067,0,2018-09-12 15:45:53,1,0,0,14,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
262,13,14,0.17800000000000002,0,2018-09-12 15:45:53,4,0,0,14,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
263,28,14,0.878,0,2018-08-30 15:59:22,42,0,0,14,[0]
264,29,14,0.017,0,2018-09-07 10:45:33,25,0,0,14,"[0, 0]"
265,6,14,6.8839999999999995,0,2018-09-12 15:45:53,39,0,0,14,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
