Id,Name,Duration,LastRun,LastResults,Verdict,Cycle,E1,E2,E3,DIST,CHANGE_IN_STATUS,PRIORITY_VALUE,LastRunFeature,DurationFeature,CalcPrio,ranking
97,36,0.595,2018-09-20,"[0, 0, 0]",0,4,0,0,0,0,0,0.0026307248234822647,0.04013840830449827,0.0024697712452213037,0.05434276,4
134,29,0.5379999999999999,2018-09-20,"[0, 0, 0]",0,4,0,0,0,0,0,0.0023940310858267108,0.04013840830449827,0.0022331713108051454,0.054183193,5
112,7,0.382,2018-09-20,"[0, 0, 0]",0,4,0,0,0,0,0,0.0017462376985588795,0.04013840830449827,0.0015856346481925012,0.053746656,6
136,56,0.317,2018-09-20,"[0, 0, 0]",0,4,0,0,0,0,0,0.0014763237871972836,0.04013840830449827,0.0013158277054372324,0.053564828,7
105,1,0.28300000000000003,2018-09-20,"[0, 0, 0]",0,4,0,0,0,0,0,0.0013351380489466025,0.04013840830449827,0.0011746979199960153,0.05346972,8
79,62,0.226,2018-09-20,"[0, 0, 0]",0,4,0,0,0,0,0,0.0010984443112910488,0.04013840830449827,0.0009380979855798568,0.0533103,9
130,16,0.219,2018-09-20,"[0, 0, 0]",0,4,0,0,0,0,0,0.0010693766592982613,0.04013840830449827,0.0009090418532831352,0.05329073,10
95,2,0.205,2018-09-20,"[0, 0, 0]",0,4,0,0,0,0,0,0.0010112413553126868,0.04013840830449827,0.000850929588689693,0.053251587,11
114,4,0.2,2018-09-20,"[0, 0, 0]",0,4,0,0,0,0,0,0.0009904787467464103,0.04013840830449827,0.0008301752084777492,0.05323759,12
99,45,0.185,2018-09-20,"[0, 0, 0]",0,4,0,0,0,0,0,0.0009281909210475803,0.04013840830449827,0.0007679120678419182,0.053195655,13
81,38,0.16699999999999998,2018-09-20,"[0, 0, 0]",0,4,0,0,0,0,0,0.0008534455302089842,0.04013840830449827,0.0006931962990789206,0.05314533,14
107,35,0.14400000000000002,2018-09-20,"[0, 0, 0]",0,4,0,0,0,0,0,0.0007579375308041119,0.04013840830449827,0.0005977261501039795,0.053081017,15
83,58,0.118,2018-09-20,"[0, 0, 0]",0,4,0,0,0,0,0,0.0006499719662594732,0.04013840830449827,0.0004898033730018721,0.05300833,16
129,24,0.09,2018-09-20,"[0, 0, 0]",0,4,0,0,0,0,0,0.0005337013582883242,0.04013840830449827,0.0003735788438149872,0.052930057,17
118,73,0.048,2018-09-20,"[0, 0, 0]",0,4,0,0,0,0,0,0.0003592954463316004,0.04013840830449827,0.00019924205003465985,0.052812662,18
132,21,0.047,2018-09-20,"[0, 0, 0]",0,4,0,0,0,0,0,0.00035514292461834513,0.04013840830449827,0.00019509117399227108,0.052809868,19
104,52,0.041,2018-09-20,"[0, 0, 0]",0,4,0,0,0,0,0,0.00033022779433881314,0.04013840830449827,0.0001701859177379386,0.05279309,20
115,5,0.039,2018-09-20,"[0, 0, 0]",0,4,0,0,0,0,0,0.0003219227509123025,0.04013840830449827,0.00016188416565316108,0.0527875,21
108,40,0.038,2018-09-20,"[0, 0, 0]",0,4,0,0,0,0,0,0.0003177702291990471,0.04013840830449827,0.00015773328961077236,0.052784707,22
98,41,0.032,2018-09-20,"[0, 0, 0]",0,4,0,0,0,0,0,0.00029285509891951517,0.04013840830449827,0.00013282803335643988,0.052767936,23
93,53,0.029,2018-09-20,"[0, 0, 0]",0,4,0,0,0,0,0,0.00028039753377974923,0.04013840830449827,0.00012037540522927364,0.05275955,24
131,22,0.023,2018-09-20,"[0, 0, 0]",0,4,0,0,0,0,0,0.0002554824035002172,0.04013840830449827,9.547014897494117e-05,0.052742783,25
124,79,0.022,2018-09-20,"[0, 0, 0]",0,4,0,0,0,0,0,0.0002513298817869619,0.04013840830449827,9.131927293255241e-05,0.05273999,26
126,81,0.009000000000000001,2018-09-20,"[0, 0, 0]",0,4,0,0,0,0,0,0.00019734709951464265,0.04013840830449827,3.735788438149872e-05,0.052703653,27
111,69,0.008,2018-09-20,"[0, 0, 0]",0,4,0,0,0,0,0,0.00019319457780138732,0.04013840830449827,3.320700833910997e-05,0.05270086,28
110,47,0.008,2018-09-20,"[0, 0, 0]",0,4,0,0,0,0,0,0.00019319457780138732,0.04013840830449827,3.320700833910997e-05,0.05270086,29
82,64,0.006,2018-09-20,"[0, 0, 0]",0,4,0,0,0,0,0,0.0001848895343748767,0.04013840830449827,2.490525625433248e-05,0.05269527,31
87,39,0.006,2018-09-20,"[0, 0, 0]",0,4,0,0,0,0,0,0.0001848895343748767,0.04013840830449827,2.490525625433248e-05,0.05269527,30
117,72,0.004,2018-09-20,"[0, 0, 0]",0,4,0,0,0,0,0,0.00017658449094836606,0.04013840830449827,1.6603504169554985e-05,0.052689686,32
89,66,0.004,2018-09-20,"[0, 0, 0]",0,4,0,0,0,0,0,0.00017658449094836606,0.04013840830449827,1.6603504169554985e-05,0.052689686,34
75,59,0.004,2018-09-20,"[0, 0, 0]",0,4,0,0,0,0,0,0.00017658449094836606,0.04013840830449827,1.6603504169554985e-05,0.052689686,35
74,44,0.004,2018-09-20,"[0, 0, 0]",0,4,0,0,0,0,0,0.00017658449094836606,0.04013840830449827,1.6603504169554985e-05,0.052689686,36
80,63,0.001,2018-09-20,"[0, 0, 0]",0,4,0,0,0,0,0,0.00016412692580860004,0.04013840830449827,4.150876042388746e-06,0.0526813,42
121,76,0.001,2018-09-20,"[0, 0, 0]",0,4,0,0,0,0,0,0.00016412692580860004,0.04013840830449827,4.150876042388746e-06,0.0526813,37
119,74,0.001,2018-09-20,"[0, 0, 0]",0,4,0,0,0,0,0,0.00016412692580860004,0.04013840830449827,4.150876042388746e-06,0.0526813,38
113,70,0.001,2018-09-20,"[0, 0, 0]",0,4,0,0,0,0,0,0.00016412692580860004,0.04013840830449827,4.150876042388746e-06,0.0526813,39
92,68,0.001,2018-09-20,"[0, 0, 0]",0,4,0,0,0,0,0,0.00016412692580860004,0.04013840830449827,4.150876042388746e-06,0.0526813,40
90,18,0.001,2018-09-20,"[0, 0, 0]",0,4,0,0,0,0,0,0.00016412692580860004,0.04013840830449827,4.150876042388746e-06,0.0526813,41
76,60,0.001,2018-09-20,"[0, 0, 0]",0,4,0,0,0,0,0,0.00016412692580860004,0.04013840830449827,4.150876042388746e-06,0.0526813,43
91,67,0.0,2018-09-20,"[0, 0, 0]",0,4,0,0,0,0,0,0.00015997440409534473,0.04013840830449827,0.0,0.0526785,58
101,48,0.0,2018-09-20,"[0, 0, 0]",0,4,0,0,0,0,0,0.00015997440409534473,0.04013840830449827,0.0,0.0526785,55
100,43,0.0,2018-09-20,"[0, 0, 0]",0,4,0,0,0,0,0,0.00015997440409534473,0.04013840830449827,0.0,0.0526785,56
94,50,0.0,2018-09-20,"[0, 0, 0]",0,4,0,0,0,0,0,0.00015997440409534473,0.04013840830449827,0.0,0.0526785,57
84,8,0.0,2018-09-20,"[0, 0, 0]",0,4,0,0,0,0,0,0.00015997440409534473,0.04013840830449827,0.0,0.0526785,62
88,37,0.0,2018-09-20,"[0, 0, 0]",0,4,0,0,0,0,0,0.00015997440409534473,0.04013840830449827,0.0,0.0526785,59
86,30,0.0,2018-09-20,"[0, 0, 0]",0,4,0,0,0,0,0,0.00015997440409534473,0.04013840830449827,0.0,0.0526785,60
85,65,0.0,2018-09-20,"[0, 0, 0]",0,4,0,0,0,0,0,0.00015997440409534473,0.04013840830449827,0.0,0.0526785,61
106,55,0.0,2018-09-20,"[0, 0, 0]",0,4,0,0,0,0,0,0.00015997440409534473,0.04013840830449827,0.0,0.0526785,53
102,54,0.0,2018-09-20,"[0, 0, 0]",0,4,0,0,0,0,0,0.00015997440409534473,0.04013840830449827,0.0,0.0526785,54
127,82,0.0,2018-09-20,"[0, 0, 0]",0,4,0,0,0,0,0,0.00015997440409534473,0.04013840830449827,0.0,0.0526785,47
109,49,0.0,2018-09-20,"[0, 0, 0]",0,4,0,0,0,0,0,0.00015997440409534473,0.04013840830449827,0.0,0.0526785,52
120,75,0.0,2018-09-20,"[0, 0, 0]",0,4,0,0,0,0,0,0.00015997440409534473,0.04013840830449827,0.0,0.0526785,51
122,77,0.0,2018-09-20,"[0, 0, 0]",0,4,0,0,0,0,0,0.00015997440409534473,0.04013840830449827,0.0,0.0526785,50
123,78,0.0,2018-09-20,"[0, 0, 0]",0,4,0,0,0,0,0,0.00015997440409534473,0.04013840830449827,0.0,0.0526785,49
125,80,0.0,2018-09-20,"[0, 0, 0]",0,4,0,0,0,0,0,0.00015997440409534473,0.04013840830449827,0.0,0.0526785,48
128,83,0.0,2018-09-20,"[0, 0, 0]",0,4,0,0,0,0,0,0.00015997440409534473,0.04013840830449827,0.0,0.0526785,46
133,26,0.0,2018-09-20,"[0, 0, 0]",0,4,0,0,0,0,0,0.00015997440409534473,0.04013840830449827,0.0,0.0526785,45
135,57,0.0,2018-09-20,"[0, 0, 0]",0,4,0,0,0,0,0,0.00015997440409534473,0.04013840830449827,0.0,0.0526785,44
77,51,0.0,2018-09-20,"[0, 0, 0]",0,4,0,0,0,0,0,0.00015997440409534473,0.04013840830449827,0.0,0.0526785,63
103,46,0.004,2018-09-20,"[1, 0, 0]",0,4,1,0,0,1,1,7.66004883887756e-05,0.04013840830449827,1.6603504169554985e-05,0.034454763,33
Id,Name,Duration,LastRun,LastResults,Verdict,Cycle,E1,E2,E3,DIST,CHANGE_IN_STATUS,PRIORITY_VALUE,LastRunFeature,DurationFeature,CalcPrio,ranking
206,42,240.814,2018-09-20,"[0, 0, 0]",0,5,0,0,0,0,0,1.0,0.0,0.9995890632718036,0.9858066,1
210,46,0.003,2018-09-20,"[0, 1, 0]",0,5,0,1,0,2,2,0.00013243655762393373,0.0,1.245262812716624e-05,0.12196126,52
218,71,1.431,2018-09-20,"[0, 0, 0]",0,5,0,0,0,0,0,0.006101369325602147,0.0,0.005939903616658296,0.05668531,2
139,85,1.27,2018-09-20,"[0, 0, 0]",0,5,0,0,0,0,0,0.0054329104979553315,0.0,0.005271612573833708,0.056233693,3
201,35,0.655,2018-09-20,"[0, 0, 0]",0,5,0,0,0,0,0,0.0028794808147081727,0.0,0.002718823807764629,0.054510474,4
219,7,0.5670000000000001,2018-09-20,"[0, 0, 0]",0,5,0,0,0,0,0,0.002514112014503701,0.0,0.0023535467160344195,0.054264147,5
169,99,0.557,2018-09-20,"[0, 0, 0]",0,5,0,0,0,0,0,0.002472592832662284,0.0,0.002312037955610532,0.054236155,6
166,61,0.526,2018-09-20,"[0, 0, 0]",0,5,0,0,0,0,0,0.0023438833689538906,0.0,0.0021833607982964806,0.054149397,7
197,36,0.445,2018-09-20,"[0, 0, 0]",0,5,0,0,0,0,0,0.002007577996038411,0.0,0.0018471398388629921,0.053922743,8
138,29,0.443,2018-09-20,"[0, 0, 0]",0,5,0,0,0,0,0,0.001999274159670127,0.0,0.0018388380867782144,0.053917147,9
193,108,0.408,2018-09-20,"[0, 0, 0]",0,5,0,0,0,0,0,0.0018539570232251668,0.0,0.0016935574252946086,0.05381924,10
144,87,0.405,2018-09-20,"[0, 0, 0]",0,5,0,0,0,0,0,0.0018415012686727413,0.0,0.0016811047971674426,0.053810842,11
175,56,0.329,2018-09-20,"[0, 0, 0]",0,5,0,0,0,0,0,0.0015259554866779708,0.0,0.0013656382179458974,0.053598255,12
187,106,0.285,2018-09-20,"[0, 0, 0]",0,5,0,0,0,0,0,0.0013432710865757351,0.0,0.0011829996720807926,0.0534752,13
186,45,0.225,2018-09-20,"[0, 0, 0]",0,5,0,0,0,0,0,0.0010941559955272321,0.0,0.0009339471095374679,0.05330741,14
204,1,0.224,2018-09-20,"[0, 0, 0]",0,5,0,0,0,0,0,0.0010900040773430902,0.0,0.0009297962334950793,0.053304624,15
140,38,0.196,2018-09-20,"[0, 0, 0]",0,5,0,0,0,0,0,0.0009737503681871221,0.0,0.0008135717043081944,0.05322633,16
158,62,0.17800000000000002,2018-09-20,"[0, 0, 0]",0,5,0,0,0,0,0,0.0008990158408725713,0.0,0.0007388559355451968,0.05317601,17
192,2,0.17,2018-09-20,"[0, 0, 0]",0,5,0,0,0,0,0,0.0008658004953994372,0.0,0.000705648927206087,0.05315364,18
225,112,0.16,2018-09-20,"[0, 0, 0]",0,5,0,0,0,0,0,0.0008242813135580201,0.0,0.0006641401667821994,0.05312569,19
182,104,0.156,2018-09-20,"[0, 0, 0]",0,5,0,0,0,0,0,0.0008076736408214533,0.0,0.0006475366626126443,0.05311451,20
179,102,0.152,2018-09-20,"[0, 0, 0]",0,5,0,0,0,0,0,0.0007910659680848862,0.0,0.0006309331584430895,0.053103328,21
212,58,0.142,2018-09-20,"[0, 0, 0]",0,5,0,0,0,0,0,0.0007495467862434691,0.0,0.000589424398019202,0.05307537,22
137,84,0.128,2018-09-20,"[0, 0, 0]",0,5,0,0,0,0,0,0.000691419931665485,0.0,0.0005313121334257595,0.05303624,23
147,88,0.127,2018-09-20,"[0, 0, 0]",0,5,0,0,0,0,0,0.0006872680134813433,0.0,0.0005271612573833709,0.053033445,24
224,111,0.081,2018-09-20,"[0, 0, 0]",0,5,0,0,0,0,0,0.0004962797770108241,0.0,0.00033622095943348847,0.05290487,25
155,94,0.075,2018-09-20,"[0, 0, 0]",0,5,0,0,0,0,0,0.00047136826790597383,0.0,0.000311315703179156,0.052888103,26
190,4,0.073,2018-09-20,"[0, 0, 0]",0,5,0,0,0,0,0,0.00046306443153769036,0.0,0.00030301395109437853,0.05288251,27
223,110,0.07,2018-09-20,"[0, 0, 0]",0,5,0,0,0,0,0,0.00045060867698526523,0.0,0.00029056132296721227,0.052874118,28
153,22,0.063,2018-09-20,"[0, 0, 0]",0,5,0,0,0,0,0,0.00042154524969627316,0.0,0.000261505190670491,0.052854557,29
174,101,0.056,2018-09-20,"[0, 0, 0]",0,5,0,0,0,0,0,0.0003924818224072811,0.0,0.00023244905837376982,0.052834995,30
176,40,0.044,2018-09-20,"[0, 0, 0]",0,5,0,0,0,0,0,0.00034265880419758046,0.0,0.00018263854586510482,0.052801464,31
214,72,0.043,2018-09-20,"[0, 0, 0]",0,5,0,0,0,0,0,0.0003385068860134387,0.0,0.00017848766982271608,0.05279867,32
183,73,0.043,2018-09-20,"[0, 0, 0]",0,5,0,0,0,0,0,0.0003385068860134387,0.0,0.00017848766982271608,0.05279867,33
199,52,0.038,2018-09-20,"[0, 0, 0]",0,5,0,0,0,0,0,0.00031774729509273015,0.0,0.00015773328961077236,0.052784696,34
156,95,0.033,2018-09-20,"[0, 0, 0]",0,5,0,0,0,0,0,0.0002969877041720215,0.0,0.00013697890939882865,0.052770723,35
207,41,0.031,2018-09-20,"[0, 0, 0]",0,5,0,0,0,0,0,0.00028868386780373813,0.0,0.00012867715731405114,0.052765135,36
216,5,0.027000000000000003,2018-09-20,"[0, 0, 0]",0,5,0,0,0,0,0,0.00027207619506717124,0.0,0.00011207365314449617,0.052753955,37
191,107,0.026,2018-09-20,"[0, 0, 0]",0,5,0,0,0,0,0,0.0002679242768830295,0.0,0.00010792277710210742,0.052751154,38
189,79,0.022,2018-09-20,"[0, 0, 0]",0,5,0,0,0,0,0,0.0002513166041464626,0.0,9.131927293255241e-05,0.05273998,39
143,33,0.019,2018-09-20,"[0, 0, 0]",0,5,0,0,0,0,0,0.00023886084959403746,0.0,7.886664480538618e-05,0.0527316,40
173,81,0.017,2018-09-20,"[0, 0, 0]",0,5,0,0,0,0,0,0.000230557013225754,0.0,7.056489272060871e-05,0.052726008,41
203,53,0.015,2018-09-20,"[0, 0, 0]",0,5,0,0,0,0,0,0.00022225317685747056,0.0,6.22631406358312e-05,0.052720424,42
151,92,0.013,2018-09-20,"[0, 0, 0]",0,5,0,0,0,0,0,0.00021394934048918712,0.0,5.396138855105371e-05,0.052714825,44
185,105,0.013,2018-09-20,"[0, 0, 0]",0,5,0,0,0,0,0,0.00021394934048918712,0.0,5.396138855105371e-05,0.052714825,43
150,91,0.012,2018-09-20,"[0, 0, 0]",0,5,0,0,0,0,0,0.00020979742230504535,0.0,4.981051250866496e-05,0.05271204,45
161,97,0.008,2018-09-20,"[0, 0, 0]",0,5,0,0,0,0,0,0.0001931897495684785,0.0,3.320700833910997e-05,0.052700855,46
