test_id,test_suite,avg_exec_time,verdict,last_exec_time,cycle_id,failure_history,age,complexity_metrics,other_metrics,failure_metric
org/apache/commons/text/lookup/PropertiesStringLookupTest.java,org/apache/commons/text/lookup/PropertiesStringLookupTest.java,0.008,0,0.006999999999999999,d9cda575a21d2258a6750936d82d19ca3e12f4eb,"[0, 0, 0, 0]",0,"[1, 1, 1, 1, 7, 0, 7, 0, 1, 0, 3, 5, 5, 5, 0, 5, 0, 0, 0, 5, 81, 11, 53, 34, 30, 17, 28, 34, 24, 10, 1, 1, 1, 1, 0, 0.32, 5, 5, 5, 5]","[0.0, 0.337834632, 5]",0.125
org/apache/commons/text/matcher/StringSubstitutorGetSetTest.java,org/apache/commons/text/matcher/StringSubstitutorGetSetTest.java,0.001,0,0.0,d9cda575a21d2258a6750936d82d19ca3e12f4eb,"[0, 0, 0, 0]",0,"[2, 2, 2, 1, 26, 2, 20, 4, 1, 0, 0, 3, 3, 3, 0, 3, 0, 0, 0, 3, 119, 14, 73, 20, 51, 32, 50, 58, 17, 41, 3, 3, 3, 1, 1, 0.44, 7, 7, 7, 3]","[0.0, 0.33672478200000006, 3]",0.125
org/apache/commons/text/StringSubstitutorTest.java,org/apache/commons/text/StringSubstitutorTest.java,0.027999999999999997,0,0.03,d9cda575a21d2258a6750936d82d19ca3e12f4eb,"[0, 0, 0, 0]",0,"[1, 1, 1, 1, 10, 0, 7, 2, 2, 0, 0, 46, 46, 45, 1, 45, 0, 3, 1, 41, 608, 72, 409, 151, 247, 131, 238, 293, 107, 186, 9, 9, 9, 1, 1, 0.32, 55, 55, 55, 46]","[0.0, 0.33700794, 39]",0.125
org/apache/commons/text/StrLookupTest.java,org/apache/commons/text/StrLookupTest.java,0.004,0,0.002,d9cda575a21d2258a6750936d82d19ca3e12f4eb,"[0, 0, 0, 0]",0,"[1, 1, 1, 1, 10, 0, 8, 1, 1, 0, 0, 8, 8, 8, 0, 8, 0, 0, 0, 8, 139, 16, 91, 40, 52, 32, 55, 67, 31, 36, 2, 2, 2, 1, 1, 0.35, 9, 9, 9, 8]","[0.0, 0.33797308600000003, 8]",0.125
org/apache/commons/text/StringSubstitutorWithInterpolatorStringLookupTest.java,org/apache/commons/text/StringSubstitutorWithInterpolatorStringLookupTest.java,0.004,0,0.006999999999999999,d9cda575a21d2258a6750936d82d19ca3e12f4eb,"[0, 0, 0, 0]",0,"[1, 1, 1, 1, 6, 0, 6, 0, 1, 0, 0, 8, 8, 8, 0, 8, 0, 1, 0, 7, 101, 12, 73, 48, 38, 16, 39, 49, 35, 14, 2, 2, 2, 1, 1, 0.22, 9, 9, 9, 8]","[0.0, 0.33745207, 7]",0.125
org/apache/commons/text/lookup/InterpolatorStringLookupTest.java,org/apache/commons/text/lookup/InterpolatorStringLookupTest.java,0.042,0,0.038,d9cda575a21d2258a6750936d82d19ca3e12f4eb,"[0, 0, 0, 0]",0,"[1, 1, 1, 1, 9, 0, 9, 0, 1, 2, 3, 5, 5, 3, 0, 5, 0, 1, 0, 4, 95, 11, 68, 33, 40, 16, 52, 58, 29, 29, 1, 1, 1, 1, 0, 0.24, 5, 5, 5, 5]","[0.0, 0.336827699, 2]",0.125
test_id,test_suite,avg_exec_time,verdict,last_exec_time,cycle_id,failure_history,age,complexity_metrics,other_metrics,failure_metric
org/apache/commons/text/TextStringBuilderAppendInsertTest.java,org/apache/commons/text/TextStringBuilderAppendInsertTest.java,0.053,1,0.09,a14cca1f7bd51ec11b5ef3dd805a05dfc76de236,"[0, 0, 0, 0]",0,"[1, 1, 1, 1, 13, 2, 11, 0, 13, 0, 13, 102, 102, 74, 0, 74, 0, 0, 0, 74, 1503, 279, 1113, 198, 877, 121, 769, 878, 169, 709, 11, 11, 11, 1, 1, 0.11, 136, 136, 136, 102]","[0.019607843, 0.345034635, 51]",0.125
org/apache/commons/text/StringSubstitutorTest.java,org/apache/commons/text/StringSubstitutorTest.java,0.05,0,0.06,a14cca1f7bd51ec11b5ef3dd805a05dfc76de236,"[0, 0, 0, 0]",0,"[1, 1, 1, 1, 9, 0, 6, 2, 2, 0, 5, 78, 78, 72, 1, 72, 0, 0, 6, 66, 937, 107, 617, 231, 368, 218, 344, 426, 158, 268, 9, 9, 9, 1, 1, 0.35, 87, 87, 87, 78]","[0.0, 0.345064831, 64]",0.125
org/apache/commons/text/TextStringBuilderTest.java,org/apache/commons/text/TextStringBuilderTest.java,0.29,0,0.287,a14cca1f7bd51ec11b5ef3dd805a05dfc76de236,"[0, 0, 0, 0]",0,"[1, 1, 1, 1, 13, 1, 11, 0, 2, 0, 1, 151, 151, 115, 1, 115, 1, 1, 0, 113, 2220, 381, 1768, 447, 1364, 81, 1354, 1498, 337, 1161, 6, 6, 6, 3, 2, 0.05, 174, 174, 176, 153]","[0.0, 0.345159427, 112]",0.125
org/apache/commons/text/StringTokenizerTest.java,org/apache/commons/text/StringTokenizerTest.java,0.024,0,0.035,a14cca1f7bd51ec11b5ef3dd805a05dfc76de236,"[0, 0, 0, 0]",0,"[1, 1, 1, 1, 10, 0, 9, 0, 4, 0, 2, 75, 75, 69, 0, 69, 3, 2, 2, 62, 942, 136, 758, 273, 534, 48, 536, 615, 217, 398, 3, 3, 3, 1, 1, 0.06, 84, 84, 84, 75]","[0.0, 0.34489786200000006, 62]",0.125
org/apache/commons/text/lookup/PropertiesStringLookupTest.java,org/apache/commons/text/lookup/PropertiesStringLookupTest.java,0.001,0,0.001,a14cca1f7bd51ec11b5ef3dd805a05dfc76de236,"[0, 0, 0, 0]",0,"[1, 1, 1, 1, 6, 0, 6, 0, 1, 0, 3, 6, 6, 6, 0, 6, 0, 0, 0, 6, 87, 12, 55, 34, 29, 20, 29, 36, 25, 11, 1, 1, 1, 1, 0, 0.36, 6, 6, 6, 6]","[0.0, 0.34592689299999996, 6]",0.125
org/apache/commons/text/matcher/StringSubstitutorGetSetTest.java,org/apache/commons/text/matcher/StringSubstitutorGetSetTest.java,0.0,0,0.0,a14cca1f7bd51ec11b5ef3dd805a05dfc76de236,"[0, 0, 0, 0]",0,"[1, 1, 1, 1, 9, 0, 7, 1, 1, 0, 0, 7, 7, 3, 0, 3, 0, 0, 0, 3, 99, 14, 57, 20, 39, 28, 46, 50, 17, 33, 1, 1, 1, 1, 0, 0.49, 7, 7, 7, 7]","[0.0, 0.34568948, 3]",0.125
org/apache/commons/text/similarity/LevenshteinDetailedDistanceTest.java,org/apache/commons/text/similarity/LevenshteinDetailedDistanceTest.java,0.001,0,0.001,a14cca1f7bd51ec11b5ef3dd805a05dfc76de236,"[0, 0, 0, 0]",0,"[1, 1, 1, 1, 17, 2, 15, 0, 1, 0, 1, 23, 23, 16, 0, 16, 0, 0, 0, 16, 462, 82, 364, 64, 304, 17, 306, 323, 43, 280, 1, 1, 1, 1, 0, 0.05, 23, 23, 23, 23]","[0.0, 0.342233038, 16]",0.125
org/apache/commons/text/StringSubstitutorWithInterpolatorStringLookupTest.java,org/apache/commons/text/StringSubstitutorWithInterpolatorStringLookupTest.java,3.327,0,3.466,a14cca1f7bd51ec11b5ef3dd805a05dfc76de236,"[0, 0, 0, 0]",0,"[1, 1, 1, 1, 7, 0, 7, 0, 1, 0, 0, 21, 21, 20, 0, 20, 1, 2, 0, 17, 229, 25, 182, 96, 110, 26, 88, 111, 73, 38, 2, 2, 2, 1, 1, 0.14, 23, 23, 23, 21]","[0.0, 0.34533774100000003, 18]",0.125
