test_class_name,cycle_id,tests,failures_0,failures_1,failures_2,failures_3,current_failures,failures_%,time_0,time,time_since,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,A_priority,A_priority_with_time,B_priority,B_priority_with_time,C_priority,C_priority_with_time,D_priority
org/apache/commons/imaging/formats/bmp/BmpReadTest.java,57bf6f14ed80e57e249193f463f4993f90ba8615,15,0,0,0,0,0,0.0,0.02,0.013000000000000001,1.2413145661354066,1,1,1,1,4,0,3,0,1,1,0,5,5,4,1,5,0,0,0,5,72,12,42,31,8,18,24,30,25,5,1,1,1,1,0,0.43,5,5,5,5,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/apache/commons/imaging/ImagingGuessFormatTest.java,57bf6f14ed80e57e249193f463f4993f90ba8615,2,0,0,0,0,0,0.0,0.0,0.0,5.604339158535002,1,1,1,1,11,0,8,2,1,0,13,3,3,3,0,3,0,0,0,3,83,11,49,29,31,23,38,42,26,16,1,1,1,1,0,0.47,3,3,3,3,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/apache/commons/imaging/formats/tiff/TiffCcittTest.java,57bf6f14ed80e57e249193f463f4993f90ba8615,2,0,0,0,0,0,0.0,0.7,0.318,2.7253241976102194,13,13,13,1,75,3,69,3,1,1,0,4,4,3,0,4,0,2,0,2,345,22,295,78,236,28,187,223,69,154,24,24,24,3,3,0.09,55,55,55,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/apache/commons/imaging/formats/ico/IcoReadTest.java,57bf6f14ed80e57e249193f463f4993f90ba8615,1,0,0,0,0,0,0.0,0.013000000000000001,0.016,5.6014666358629865,2,2,2,1,20,5,13,2,1,0,0,1,1,1,0,1,0,0,0,1,58,12,28,21,10,18,23,26,21,5,2,2,2,1,1,0.64,2,2,2,1,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/apache/commons/imaging/formats/gif/GifReadTest.java,57bf6f14ed80e57e249193f463f4993f90ba8615,1,0,0,0,0,0,0.0,0.011000000000000001,0.011000000000000001,5.602770900726318,2,2,2,1,19,5,13,1,1,0,0,1,1,1,0,1,0,0,0,1,55,12,26,18,10,17,21,24,18,6,2,2,2,1,1,0.65,2,2,2,1,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/apache/commons/imaging/formats/tiff/TiffSubImageTest.java,57bf6f14ed80e57e249193f463f4993f90ba8615,1,0,0,0,0,0,0.0,0.002,0.002,5.5929944475491835,1,1,1,1,13,1,12,0,1,0,0,1,1,1,0,1,0,0,0,1,49,6,27,19,10,16,22,24,18,6,1,1,1,1,0,0.59,1,1,1,1,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/apache/commons/imaging/formats/png/PngReadTest.java,57bf6f14ed80e57e249193f463f4993f90ba8615,1,0,0,0,0,0,0.0,0.132,0.13,5.596806116898855,6,6,6,1,40,7,32,1,1,0,0,1,1,1,0,1,0,0,0,1,77,14,46,19,25,17,29,36,19,17,6,6,6,1,3,0.37,6,6,6,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/apache/commons/imaging/formats/tiff/TiffRoundtripTest.java,57bf6f14ed80e57e249193f463f4993f90ba8615,1,0,0,0,0,0,0.0,8.142999999999999,7.678,5.593886943658194,3,3,3,1,31,5,26,0,1,0,0,1,1,1,0,1,0,0,0,1,71,12,43,26,21,16,29,35,26,9,3,3,3,1,2,0.37,3,3,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/apache/commons/imaging/roundtrip/RoundtripTest.java,57bf6f14ed80e57e249193f463f4993f90ba8615,6,0,0,0,0,0,0.0,18.745,28.385,5.591340736548107,3,3,4,2,20,2,17,2,2,0,5,18,18,18,6,18,0,11,0,7,493,66,399,187,264,77,203,277,139,138,7,7,8,5,4,0.19,64,64,73,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/apache/commons/imaging/formats/icns/IcnsReadTest.java,57bf6f14ed80e57e249193f463f4993f90ba8615,1,0,0,0,0,0,0.0,0.013000000000000001,0.013000000000000001,5.604136113325755,2,2,2,1,20,5,14,1,1,0,0,1,1,1,0,1,0,0,0,1,58,12,29,21,11,17,24,27,21,6,2,2,2,1,1,0.59,2,2,2,1,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/apache/commons/imaging/formats/xmp/XmpDumpTest.java,57bf6f14ed80e57e249193f463f4993f90ba8615,1,0,0,0,0,0,0.0,0.012,0.013999999999999999,5.593299953142801,4,4,5,4,23,5,18,0,1,0,0,1,1,1,0,1,0,0,0,1,57,12,29,13,13,16,17,23,13,10,4,4,5,4,2,0.55,4,4,5,4,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/apache/commons/imaging/common/bytesource/ByteSourceImageTest.java,57bf6f14ed80e57e249193f463f4993f90ba8615,80,0,0,0,0,0,0.0,1.482,0.5920000000000001,3.0410714824994405,2,2,3,1,20,3,15,1,1,1,0,8,8,7,1,8,0,0,0,8,228,43,157,64,94,28,96,116,57,59,6,6,16,5,2,0.18,18,18,30,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/apache/commons/imaging/formats/bmp/BmpRoundtripTest.java,57bf6f14ed80e57e249193f463f4993f90ba8615,6,0,0,0,0,0,0.0,0.395,0.07,3.702662913004557,2,2,2,1,10,0,8,0,1,0,0,13,13,13,0,13,0,7,0,6,192,30,139,68,75,23,96,123,70,53,4,4,4,1,3,0.17,26,26,26,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/apache/commons/imaging/formats/pam/PamReadTest.java,57bf6f14ed80e57e249193f463f4993f90ba8615,1,0,0,0,0,0,0.0,0.008,0.008,5.600107324123383,2,2,2,1,20,5,14,1,1,0,0,1,1,1,0,1,0,0,0,1,58,12,29,21,11,17,24,27,21,6,2,2,2,1,1,0.59,2,2,2,1,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/apache/commons/imaging/formats/xmp/XmpUpdateTest.java,57bf6f14ed80e57e249193f463f4993f90ba8615,1,0,0,0,0,0,0.0,0.19699999999999998,0.22,5.594083114465078,8,8,10,7,62,13,36,16,1,0,0,1,1,1,0,1,0,0,0,1,101,19,53,25,29,32,32,42,24,18,8,8,10,7,2,0.6,8,8,10,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/apache/commons/imaging/formats/ico/IcoRoundtripTest.java,57bf6f14ed80e57e249193f463f4993f90ba8615,8,0,0,0,0,0,0.0,0.02,0.044000000000000004,5.6049014647801725,2,2,2,1,22,0,19,3,8,0,1,21,22,22,1,22,1,5,0,16,573,40,469,170,332,87,288,357,138,219,7,7,7,1,3,0.19,61,61,61,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/apache/commons/imaging/formats/png/PngTextTest.java,57bf6f14ed80e57e249193f463f4993f90ba8615,1,0,0,0,0,0,0.0,0.004,0.004,5.599734743436176,5,5,5,1,54,7,47,0,1,0,0,1,1,1,0,1,0,0,0,1,95,14,65,37,37,16,44,51,35,16,5,5,5,1,2,0.25,5,5,5,1,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/apache/commons/imaging/formats/xbm/XbmReadTest.java,57bf6f14ed80e57e249193f463f4993f90ba8615,1,0,0,0,0,0,0.0,0.023,0.016,5.595882984002432,2,2,2,1,19,5,13,1,1,0,0,1,1,1,0,1,0,0,0,1,55,12,28,20,10,15,21,25,20,5,2,2,2,1,1,0.54,2,2,2,1,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/apache/commons/imaging/formats/psd/PsdReadTest.java,57bf6f14ed80e57e249193f463f4993f90ba8615,1,0,0,0,0,0,0.0,0.048,0.05,5.599460371335348,2,2,2,1,21,6,14,1,1,0,0,1,1,1,0,1,0,0,0,1,58,12,29,20,11,17,22,26,20,6,2,2,2,1,1,0.59,2,2,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/apache/commons/imaging/formats/pcx/PcxReadTest.java,57bf6f14ed80e57e249193f463f4993f90ba8615,1,0,0,0,0,0,0.0,0.018000000000000002,0.016,5.601843790213267,2,2,2,1,20,5,14,1,1,0,0,1,1,1,0,1,0,0,0,1,58,12,29,21,11,17,24,27,21,6,2,2,2,1,1,0.59,2,2,2,1,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/apache/commons/imaging/formats/xpm/XpmReadTest.java,57bf6f14ed80e57e249193f463f4993f90ba8615,1,0,0,0,0,0,0.0,0.318,0.32799999999999996,5.595849736531576,2,2,2,1,19,5,13,1,1,0,0,1,1,1,0,1,0,0,0,1,55,12,28,20,10,15,21,25,20,5,2,2,2,1,1,0.54,2,2,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/apache/commons/imaging/formats/wbmp/WbmpReadTest.java,57bf6f14ed80e57e249193f463f4993f90ba8615,1,0,0,0,0,0,0.0,0.002,0.001,5.5973907828331,2,2,2,1,19,5,13,1,1,0,0,1,1,1,0,1,0,0,0,1,55,12,28,20,10,15,21,25,20,5,2,2,2,1,1,0.54,2,2,2,1,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/apache/commons/imaging/formats/png/PngWriteReadTest.java,57bf6f14ed80e57e249193f463f4993f90ba8615,2,0,0,0,0,0,0.0,0.447,0.145,4.63455369869868,2,2,2,1,13,1,11,0,1,0,0,8,8,8,0,8,0,6,0,2,164,25,113,64,64,26,83,104,66,38,3,3,3,1,2,0.23,19,19,19,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/apache/commons/imaging/formats/png/PngMultipleRoundtripTest.java,57bf6f14ed80e57e249193f463f4993f90ba8615,1,0,0,0,0,0,0.0,0.196,0.23600000000000002,5.602531147003174,5,5,6,4,40,6,32,2,1,0,0,1,1,1,0,1,0,0,0,1,78,13,47,27,26,18,32,39,25,14,5,5,6,4,2,0.38,5,5,6,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/apache/commons/imaging/formats/rgbe/RgbeReadTest.java,57bf6f14ed80e57e249193f463f4993f90ba8615,1,0,0,0,0,0,0.0,0.06,0.055999999999999994,5.60101675192515,2,2,2,1,19,6,13,0,1,0,0,1,1,1,0,1,0,0,0,1,55,11,28,19,10,16,21,25,19,6,2,2,2,1,1,0.57,2,2,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/apache/commons/imaging/formats/jpeg/JpegReadTest.java,57bf6f14ed80e57e249193f463f4993f90ba8615,1,0,0,0,0,0,0.0,1.081,1.043,5.60770657857259,3,3,3,1,32,7,22,3,1,0,0,1,1,1,0,1,0,0,0,1,72,14,39,24,18,19,30,34,24,10,3,3,3,1,2,0.49,3,3,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/apache/commons/imaging/formats/png/ConvertPngToGifTest.java,57bf6f14ed80e57e249193f463f4993f90ba8615,1,0,0,0,0,0,0.0,0.363,0.387,5.6036401152610775,3,3,3,3,27,6,17,4,1,0,0,1,1,1,0,1,0,0,0,1,63,13,30,18,12,20,21,25,18,7,3,3,3,3,2,0.67,3,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/apache/commons/imaging/formats/dcx/DcxReadTest.java,57bf6f14ed80e57e249193f463f4993f90ba8615,3,0,0,0,0,0,0.0,0.24100000000000002,0.27899999999999997,1.2491668423016866,1,1,1,1,3,0,3,0,1,1,0,5,5,4,1,5,0,0,0,5,66,12,37,26,6,17,18,24,19,5,1,1,1,1,0,0.46,5,5,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/apache/commons/imaging/formats/tiff/TiffReadTest.java,57bf6f14ed80e57e249193f463f4993f90ba8615,1,0,0,0,0,0,0.0,0.18899999999999997,0.16399999999999998,5.600926649570465,2,2,2,1,18,5,13,0,1,0,0,1,1,1,0,1,0,0,0,1,54,12,26,17,10,16,19,23,17,6,2,2,2,1,1,0.62,2,2,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/apache/commons/imaging/formats/jpeg/xmp/JpegXmpDumpTest.java,57bf6f14ed80e57e249193f463f4993f90ba8615,1,0,0,0,0,0,0.0,0.003,0.002,5.605510687828064,2,2,2,1,17,3,14,0,1,0,0,1,1,1,0,1,0,0,0,1,54,10,28,19,11,16,23,26,19,7,2,2,2,1,1,0.57,2,2,2,1,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/apache/commons/imaging/formats/jpeg/xmp/JpegXmpRewriteTest.java,57bf6f14ed80e57e249193f463f4993f90ba8615,1,0,0,0,0,0,0.0,0.033,0.037000000000000005,5.605484731992086,2,2,2,1,98,17,65,16,1,0,0,1,1,1,0,1,0,0,0,1,141,24,85,42,53,32,60,66,39,27,2,2,2,1,2,0.38,2,2,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/apache/commons/imaging/formats/jpeg/exif/WriteExifMetadataExampleTest.java,57bf6f14ed80e57e249193f463f4993f90ba8615,2,0,0,0,0,0,0.0,0.07200000000000001,0.075,5.606929898262024,4,4,4,4,23,3,19,0,1,0,0,2,2,2,0,2,0,0,0,2,85,13,51,21,29,21,31,40,20,20,4,4,4,4,3,0.41,8,8,8,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/apache/commons/imaging/formats/tiff/TiffReadWriteTagsTest.java,57bf6f14ed80e57e249193f463f4993f90ba8615,1,0,0,0,0,0,0.0,0.001,0.001,5.6016961455345164,1,1,1,1,44,3,41,0,1,0,0,1,1,1,0,1,0,0,0,1,84,8,60,38,39,16,55,57,37,20,1,1,1,1,0,0.27,1,1,1,1,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/apache/commons/imaging/formats/gif/GifReadTest.java,24b384287de3ff0c1605afd6d3bdf279c84eae58,1,0,0,0,0,0,0.0,0.011000000000000001,0.031,2.3234766642252604,2,2,2,1,19,5,14,1,1,0,0,1,1,1,0,1,0,0,0,1,56,12,28,19,11,17,23,26,19,7,2,2,2,1,1,0.61,2,2,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/apache/commons/imaging/formats/icns/IcnsReadTest.java,24b384287de3ff0c1605afd6d3bdf279c84eae58,1,0,0,0,0,0,0.0,0.013000000000000001,0.273,2.3222913265228278,2,2,2,1,20,5,15,1,1,0,0,1,1,1,0,1,0,0,0,1,59,12,31,22,12,17,26,29,22,7,2,2,2,1,1,0.55,2,2,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/apache/commons/imaging/formats/ico/IcoReadTest.java,24b384287de3ff0c1605afd6d3bdf279c84eae58,1,0,0,0,0,0,0.0,0.016,0.026000000000000002,2.3245771169662475,2,2,2,1,20,5,15,2,1,0,0,1,1,1,0,1,0,0,0,1,59,12,31,22,12,18,26,29,22,7,2,2,2,1,1,0.58,2,2,2,1,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/apache/commons/imaging/formats/jpeg/exif/ExifRewriteTest.java,24b384287de3ff0c1605afd6d3bdf279c84eae58,4,0,0,0,0,0,0.0,0.297,0.37,2.328884220123291,3,3,3,2,35,6,27,1,4,0,0,10,11,11,0,11,0,4,0,7,422,78,308,129,211,37,213,249,120,129,12,12,13,8,5,0.12,35,35,36,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/apache/commons/imaging/formats/jpeg/exif/TextFieldTest.java,24b384287de3ff0c1605afd6d3bdf279c84eae58,2,0,0,0,0,0,0.0,0.006,0.006,17.344048742453257,5,5,7,4,41,3,19,22,1,0,0,1,1,1,0,1,0,0,1,0,81,9,33,16,14,42,17,23,14,9,5,5,7,4,1,1.27,5,5,7,4,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/apache/commons/imaging/formats/pam/PamReadTest.java,24b384287de3ff0c1605afd6d3bdf279c84eae58,1,0,0,0,0,0,0.0,0.008,0.012,2.3223419825236005,2,2,2,1,20,5,15,1,1,0,0,1,1,1,0,1,0,0,0,1,59,12,31,22,12,17,26,29,22,7,2,2,2,1,1,0.55,2,2,2,1,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/apache/commons/imaging/formats/pcx/PcxReadTest.java,24b384287de3ff0c1605afd6d3bdf279c84eae58,1,0,0,0,0,0,0.0,0.016,0.026000000000000002,2.320591608683268,2,2,2,1,20,5,15,1,1,0,0,1,1,1,0,1,0,0,0,1,59,12,31,22,12,17,26,29,22,7,2,2,2,1,1,0.55,2,2,2,1,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/apache/commons/imaging/formats/png/PngReadTest.java,24b384287de3ff0c1605afd6d3bdf279c84eae58,1,0,0,0,0,0,0.0,0.13,0.168,2.324982682863871,6,6,6,1,40,7,33,1,1,0,0,1,1,1,0,1,0,0,0,1,78,14,48,20,26,17,31,38,20,18,6,6,6,1,3,0.35,6,6,6,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/apache/commons/imaging/formats/psd/PsdReadTest.java,24b384287de3ff0c1605afd6d3bdf279c84eae58,1,0,0,0,0,0,0.0,0.05,0.034,2.321383794148763,2,2,2,1,21,6,15,1,1,0,0,1,1,1,0,1,0,0,0,1,59,12,31,21,12,17,24,28,21,7,2,2,2,1,1,0.55,2,2,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/apache/commons/imaging/formats/wbmp/WbmpReadTest.java,24b384287de3ff0c1605afd6d3bdf279c84eae58,1,0,0,0,0,0,0.0,0.001,0.001,2.3207265694936114,2,2,2,1,19,5,14,1,1,0,0,1,1,1,0,1,0,0,0,1,56,12,30,21,11,15,23,27,21,6,2,2,2,1,1,0.5,2,2,2,1,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/apache/commons/imaging/formats/xbm/XbmReadTest.java,24b384287de3ff0c1605afd6d3bdf279c84eae58,1,0,0,0,0,0,0.0,0.016,0.025,2.3221446712811793,2,2,2,1,19,5,14,1,1,0,0,1,1,1,0,1,0,0,0,1,56,12,30,21,11,15,23,27,21,6,2,2,2,1,1,0.5,2,2,2,1,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/apache/commons/imaging/formats/xpm/XpmReadTest.java,24b384287de3ff0c1605afd6d3bdf279c84eae58,1,0,0,0,0,0,0.0,0.32799999999999996,0.379,2.321479876836141,2,2,2,1,19,5,14,1,1,0,0,1,1,1,0,1,0,0,0,1,56,12,30,21,11,15,23,27,21,6,2,2,2,1,1,0.5,2,2,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/apache/commons/imaging/formats/jpeg/exif/MicrosoftTagTest.java,8ee6c1940294778f6745e5a0fe77ce3940f67d10,2,0,0,0,0,0,0.0,0.031,0.32299999999999995,3.971458113193512,1,1,1,1,11,0,10,0,1,0,4,4,4,4,0,4,0,2,0,2,93,9,68,40,38,16,52,59,38,21,3,3,3,3,1,0.24,6,6,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/apache/commons/imaging/formats/jpeg/exif/AsciiFieldTest.java,8ee6c1940294778f6745e5a0fe77ce3940f67d10,1,0,0,0,0,0,0.0,0.0,0.002,3.9723999500274663,4,4,4,1,47,6,37,4,1,0,0,1,1,1,0,1,0,0,0,1,90,12,58,35,32,20,44,49,35,14,4,4,4,1,1,0.34,4,4,4,1,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/apache/commons/imaging/formats/jpeg/exif/GpsTest.java,8ee6c1940294778f6745e5a0fe77ce3940f67d10,1,0,0,0,0,0,0.0,0.003,0.004,3.972382513682048,7,7,7,7,58,12,38,8,1,0,0,1,1,1,0,1,0,0,0,1,93,17,52,22,30,24,34,42,21,21,7,7,7,7,3,0.46,7,7,7,7,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/apache/commons/imaging/formats/jpeg/exif/ExifRewriteTest.java,8ee6c1940294778f6745e5a0fe77ce3940f67d10,4,0,0,0,0,0,0.0,0.37,0.354,1.6455724318822225,3,3,3,2,35,6,27,1,4,0,0,10,11,11,0,11,0,4,0,7,422,78,308,129,211,37,213,249,120,129,12,12,13,8,5,0.12,35,35,36,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/apache/commons/imaging/formats/tiff/TiffReadWriteTagsTest.java,8ee6c1940294778f6745e5a0fe77ce3940f67d10,1,0,0,0,0,0,0.0,0.001,0.002,3.962009835243225,1,1,1,1,44,3,41,0,1,0,0,1,1,1,0,1,0,0,0,1,84,8,60,38,39,16,55,57,37,20,1,1,1,1,0,0.27,1,1,1,1,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/apache/commons/imaging/formats/jpeg/exif/TextFieldTest.java,8ee6c1940294778f6745e5a0fe77ce3940f67d10,2,0,0,0,0,0,0.0,0.006,0.006999999999999999,1.6458044250806172,5,5,7,4,41,3,19,22,1,0,0,1,1,1,0,1,0,0,1,0,81,9,33,16,14,42,17,23,14,9,5,5,7,4,1,1.27,5,5,7,4,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/apache/commons/imaging/formats/tiff/TiffTagIntegrityTest.java,8ee6c1940294778f6745e5a0fe77ce3940f67d10,1,0,0,0,0,0,0.0,0.001,0.002,9.563252866268158,4,4,4,3,30,0,30,0,1,0,0,2,2,2,0,2,0,1,0,1,110,6,88,34,50,16,58,68,35,33,7,7,7,6,3,0.18,8,8,8,7,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/apache/commons/imaging/formats/jpeg/exif/MakerNoteFieldTest.java,8ee6c1940294778f6745e5a0fe77ce3940f67d10,2,0,0,0,0,0,0.0,0.057,0.013999999999999999,18.99102066755295,2,2,2,1,34,4,14,16,1,0,0,1,1,1,0,1,0,0,1,0,71,10,25,12,10,36,17,20,10,10,2,2,2,1,1,1.44,2,2,2,1,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/apache/commons/imaging/formats/jpeg/exif/ExifRewriteTest.java,780bfb95abefbc255f44175ae748be1f5ad9cebb,4,0,0,0,0,0,0.0,0.354,0.371,0.6246991316477458,3,3,3,2,35,6,27,1,4,0,0,10,11,11,0,11,0,4,0,7,422,78,308,129,211,37,213,249,120,129,12,12,13,8,5,0.12,35,35,36,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
