test_class_name,cycle_id,tests,failures_0,failures_1,failures_2,failures_3,current_failures,failures_%,time_0,time,time_since,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,A,A_WITH_TIME,B,B_WITH_TIME,C,C_WITH_TIME,D,new_test_target_flag
org/apache/commons/compress/archivers/JarTestCase.java,5b5b85236d6d0fb695d6e0be6781f749882ab0c0,3,0,0,0,0,0,0.0,0.0,0.014,0.0,1,1,1,1,24,4,20,0,1,0,0,3,3,3,0,3,0,0,0,3,108,19,71,30,52,18,59,65,30,35,3,3,3,3,2,0.25,5,5,5,5,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1
org/apache/commons/compress/archivers/tar/TarArchiveOutputStreamTest.java,5b5b85236d6d0fb695d6e0be6781f749882ab0c0,27,0,0,0,0,0,0.0,0.0,2.068,0.0,1,1,1,1,18,0,15,1,1,1,0,32,32,31,0,32,0,4,0,28,653,60,516,220,410,77,355,393,196,197,2,2,2,1,1,0.15,37,37,37,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
org/apache/commons/compress/archivers/ArchiveOutputStreamTest.java,5b5b85236d6d0fb695d6e0be6781f749882ab0c0,7,0,0,0,0,0,0.0,0.0,0.02,0.0,2,2,2,1,14,1,12,1,1,0,0,10,10,10,0,10,0,1,2,7,190,26,138,35,88,28,81,103,33,70,6,6,6,1,1,0.2,21,21,21,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
org/apache/commons/compress/archivers/CpioTestCase.java,5b5b85236d6d0fb695d6e0be6781f749882ab0c0,6,0,0,0,0,0,0.0,0.0,0.022,0.0,3,3,3,1,40,1,38,0,1,0,0,6,6,6,0,6,0,0,0,6,288,20,248,72,201,20,190,214,72,142,5,5,5,1,2,0.08,19,19,19,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
org/apache/commons/compress/compressors/pack200/Pack200UtilsTest.java,5b5b85236d6d0fb695d6e0be6781f749882ab0c0,2,0,0,0,0,0,0.0,0.0,0.021,0.0,3,3,3,3,40,2,38,0,1,0,0,2,2,2,0,2,0,0,0,2,118,11,89,31,62,18,55,68,29,39,4,4,4,3,4,0.2,7,7,7,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
org/apache/commons/compress/IOMethodsTest.java,5b5b85236d6d0fb695d6e0be6781f749882ab0c0,10,0,0,0,0,0,0.0,0.0,0.11,0.0,1,1,1,1,9,0,9,0,1,0,2,12,12,12,0,12,0,2,0,10,177,23,133,58,83,22,95,114,59,55,5,5,5,1,1,0.17,17,17,17,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
org/apache/commons/compress/archivers/TarTestCase.java,5b5b85236d6d0fb695d6e0be6781f749882ab0c0,9,0,0,0,0,0,0.0,0.0,0.017,0.0,2,2,2,1,30,0,30,0,1,0,0,9,9,9,0,9,0,0,0,9,320,15,286,85,234,19,216,245,84,161,5,5,5,1,2,0.07,24,24,24,9,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1
org/apache/commons/compress/compressors/DetectCompressorTestCase.java,66338dd9c4bf1e76be830749d9bc93c7be35cb2a,3,0,0,0,0,0,0.0,0.0,0.08199999999999999,0.0,1,1,1,1,12,0,10,0,2,0,4,7,7,7,6,7,1,2,0,4,173,25,126,61,76,27,72,87,43,44,3,3,3,1,2,0.21,12,12,12,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
org/apache/commons/compress/archivers/ArchiveOutputStreamTest.java,d50feb67569fb5881b8a2ff5996f656c5f207c2e,7,0,0,0,0,0,0.0,0.02,0.016,0.5420415361722309,2,2,2,1,14,1,12,1,1,0,0,10,10,10,0,10,0,1,2,7,190,26,138,35,88,28,81,103,33,70,6,6,6,1,1,0.2,21,21,21,10,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0
org/apache/commons/compress/IOMethodsTest.java,d50feb67569fb5881b8a2ff5996f656c5f207c2e,10,0,0,0,0,0,0.0,0.11,0.101,0.5415218154589335,1,1,1,1,9,0,9,0,1,0,2,12,12,12,0,12,0,2,0,10,177,23,133,58,83,22,95,114,59,55,5,5,5,1,1,0.17,17,17,17,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
org/apache/commons/compress/compressors/pack200/Pack200UtilsTest.java,d50feb67569fb5881b8a2ff5996f656c5f207c2e,2,0,0,0,0,0,0.0,0.021,0.026,0.5421116153399149,3,3,3,3,40,2,38,0,1,0,0,2,2,2,0,2,0,0,0,2,118,11,89,31,62,18,55,68,29,39,4,4,4,3,4,0.2,7,7,7,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
org/apache/commons/compress/changes/ChangeSetTestCase.java,d50feb67569fb5881b8a2ff5996f656c5f207c2e,28,0,0,0,0,0,0.0,0.243,0.289,0.5465180317560832,3,3,3,1,39,5,28,5,1,0,0,30,30,30,0,30,0,2,0,28,1265,203,870,302,701,196,582,701,300,401,5,5,5,1,2,0.23,91,91,91,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
org/apache/commons/compress/archivers/ZipTestCase.java,d50feb67569fb5881b8a2ff5996f656c5f207c2e,13,0,0,0,0,0,0.0,0.052000000000000005,0.033,0.5465221365292867,1,1,1,1,24,1,20,2,2,0,0,19,19,19,3,19,0,5,0,14,541,49,424,149,331,69,309,355,144,211,4,4,4,1,3,0.16,35,35,35,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
org/apache/commons/compress/archivers/LongPathTest.java,d50feb67569fb5881b8a2ff5996f656c5f207c2e,25,0,0,0,0,0,0.0,0.013,0.019,0.5465283830960591,3,3,4,2,17,0,16,1,1,2,1,6,6,4,2,6,0,1,1,4,164,14,123,48,71,30,74,100,49,51,12,12,14,5,4,0.24,23,23,25,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
org/apache/commons/compress/DetectArchiverTestCase.java,d50feb67569fb5881b8a2ff5996f656c5f207c2e,6,0,0,0,0,0,0.0,0.011,0.011,0.5480860352516175,1,1,1,1,9,0,7,0,1,0,0,9,9,9,1,9,0,2,0,7,137,22,83,34,47,35,50,64,33,31,4,4,4,1,1,0.42,13,13,13,9,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0
org/apache/commons/compress/archivers/TarTestCase.java,d50feb67569fb5881b8a2ff5996f656c5f207c2e,9,0,0,0,0,0,0.0,0.017,0.025,0.5434048493703206,2,2,2,1,30,0,30,0,1,0,0,9,9,9,0,9,0,0,0,9,320,15,286,85,234,19,216,245,84,161,5,5,5,1,2,0.07,24,24,24,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
org/apache/commons/compress/compressors/Pack200TestCase.java,d50feb67569fb5881b8a2ff5996f656c5f207c2e,11,0,0,0,0,0,0.0,0.117,0.125,0.5471161365509033,1,1,1,1,12,0,11,0,1,0,0,13,13,13,0,13,0,2,0,11,213,24,169,68,108,20,102,126,61,65,4,4,4,3,3,0.12,16,16,16,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
org/apache/commons/compress/archivers/ArchiveStreamFactoryTest.java,d50feb67569fb5881b8a2ff5996f656c5f207c2e,12,0,0,0,0,0,0.0,0.002,0.016,0.5479190627733866,2,2,2,1,12,0,11,0,2,3,12,19,19,16,7,19,2,5,0,12,404,32,333,137,210,40,154,205,91,114,7,7,8,5,3,0.12,41,41,42,23,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0
org/apache/commons/compress/archivers/DumpTestCase.java,d50feb67569fb5881b8a2ff5996f656c5f207c2e,6,0,0,0,0,0,0.0,0.025,0.028,0.5476282835006714,1,1,1,1,8,0,8,0,1,0,0,9,9,9,0,9,0,3,0,6,119,13,88,29,50,18,46,63,29,34,5,5,5,3,3,0.2,13,13,13,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
org/apache/commons/compress/archivers/ArTestCase.java,d50feb67569fb5881b8a2ff5996f656c5f207c2e,5,0,0,0,0,0,0.0,0.015,0.018000000000000002,0.5482213695844015,3,3,3,1,45,3,40,0,1,0,0,7,7,7,0,7,0,0,0,7,362,37,300,87,242,25,217,246,85,161,6,6,6,5,2,0.08,24,24,24,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
org/apache/commons/compress/archivers/ExceptionMessageTest.java,d50feb67569fb5881b8a2ff5996f656c5f207c2e,4,0,0,0,0,0,0.0,0.0,0.0,0.5480074683825175,3,3,3,1,10,0,10,0,1,0,3,4,4,4,0,4,0,0,0,4,77,11,48,11,31,18,22,31,11,20,3,3,3,1,1,0.38,12,12,12,4,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0
org/apache/commons/compress/archivers/JarTestCase.java,d50feb67569fb5881b8a2ff5996f656c5f207c2e,3,0,0,0,0,0,0.0,0.014,0.006999999999999999,0.5479618668556213,1,1,1,1,24,4,20,0,1,0,0,3,3,3,0,3,0,0,0,3,108,19,71,30,52,18,59,65,30,35,3,3,3,3,2,0.25,5,5,5,5,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0
org/apache/commons/compress/archivers/tar/TarArchiveOutputStreamTest.java,d50feb67569fb5881b8a2ff5996f656c5f207c2e,27,0,0,0,0,0,0.0,2.068,2.039,0.5479099988937378,1,1,1,1,18,0,15,1,1,1,0,32,32,31,0,32,0,4,0,28,653,60,516,220,410,77,355,393,196,197,2,2,2,1,1,0.15,37,37,37,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
org/apache/commons/compress/archivers/CpioTestCase.java,d50feb67569fb5881b8a2ff5996f656c5f207c2e,6,0,0,0,0,0,0.0,0.022,0.03,0.5475773056348164,3,3,3,1,40,1,38,0,1,0,0,6,6,6,0,6,0,0,0,6,288,20,248,72,201,20,190,214,72,142,5,5,5,1,2,0.08,19,19,19,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
org/apache/commons/compress/archivers/cpio/CpioArchiveInputStreamTest.java,d50feb67569fb5881b8a2ff5996f656c5f207c2e,2,0,0,0,0,0,0.0,0.0,0.003,0.0,2,2,2,1,17,2,15,0,1,0,0,2,2,2,0,2,0,0,0,2,63,10,35,15,20,18,22,28,14,14,3,3,3,1,2,0.51,5,5,5,2,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1
org/apache/commons/compress/archivers/cpio/CpioArchiveOutputStreamTest.java,d50feb67569fb5881b8a2ff5996f656c5f207c2e,1,0,0,0,0,0,0.0,0.0,0.001,0.0,3,3,3,1,36,1,35,0,1,0,0,1,1,1,0,1,0,0,0,1,67,5,44,17,28,18,25,31,15,16,3,3,3,1,1,0.41,3,3,3,1,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1
org/apache/commons/compress/archivers/dump/DumpArchiveInputStreamTest.java,d50feb67569fb5881b8a2ff5996f656c5f207c2e,3,0,0,0,0,0,0.0,0.0,0.008,0.0,2,2,2,1,13,0,12,1,1,0,0,3,3,3,0,3,0,0,0,3,73,8,44,18,26,21,23,30,16,14,2,2,2,1,1,0.48,6,6,6,3,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1
org/apache/commons/compress/archivers/jar/JarArchiveOutputStreamTest.java,d50feb67569fb5881b8a2ff5996f656c5f207c2e,1,0,0,0,0,0,0.0,0.0,0.001,0.0,3,3,3,1,37,3,34,1,1,0,0,1,1,1,0,1,0,0,0,1,73,9,46,17,30,19,35,40,17,23,3,3,3,1,2,0.41,3,3,3,1,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1
org/apache/commons/compress/ChainingTestCase.java,d50feb67569fb5881b8a2ff5996f656c5f207c2e,2,0,0,0,0,0,0.0,0.0,0.009000000000000001,0.0,1,1,1,1,8,0,8,0,1,0,0,2,2,2,0,2,0,0,0,2,49,7,25,16,12,17,19,22,16,6,1,1,1,1,0,0.68,2,2,2,2,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1
org/apache/commons/compress/archivers/tar/SparseFilesTest.java,d50feb67569fb5881b8a2ff5996f656c5f207c2e,1,0,0,0,0,0,0.0,0.0,0.0,0.0,2,2,2,1,15,0,15,0,1,0,0,1,1,1,0,1,0,0,0,1,46,7,22,10,11,17,13,17,10,7,2,2,2,1,1,0.77,2,2,2,1,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1
org/apache/commons/compress/archivers/tar/TarArchiveEntryTest.java,d50feb67569fb5881b8a2ff5996f656c5f207c2e,6,0,0,0,0,0,0.0,0.0,0.001,0.0,1,1,1,1,11,0,11,0,1,0,2,9,9,9,0,9,0,3,0,6,152,16,113,33,79,23,79,93,30,63,3,3,3,1,1,0.2,12,12,12,9,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1
org/apache/commons/compress/archivers/tar/TarArchiveInputStreamTest.java,d50feb67569fb5881b8a2ff5996f656c5f207c2e,11,0,0,0,0,0,0.0,0.0,0.014,0.0,1,1,1,1,13,0,13,0,1,0,0,13,13,13,0,13,0,2,0,11,243,20,205,98,127,18,120,146,77,69,3,3,3,1,2,0.09,22,22,22,13,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1
org/apache/commons/compress/archivers/zip/ExplodeSupportTest.java,d50feb67569fb5881b8a2ff5996f656c5f207c2e,6,0,0,0,0,0,0.0,0.0,0.033,0.0,1,1,1,1,6,0,5,0,1,0,0,8,8,8,0,8,0,2,0,6,95,20,57,29,28,18,39,48,29,19,1,1,1,1,0,0.32,8,8,8,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
org/apache/commons/compress/archivers/zip/ZipArchiveInputStreamTest.java,d50feb67569fb5881b8a2ff5996f656c5f207c2e,6,0,0,0,0,0,0.0,0.0,0.003,0.0,2,2,2,1,17,0,14,2,1,0,0,7,7,7,0,7,0,1,0,6,172,18,122,45,71,32,59,82,36,46,5,5,5,1,3,0.26,16,16,16,7,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1
org/apache/commons/compress/archivers/zip/Maven221MultiVolumeTest.java,d50feb67569fb5881b8a2ff5996f656c5f207c2e,2,0,0,0,0,0,0.0,0.0,0.108,0.0,4,4,4,1,27,2,19,5,1,0,2,2,2,2,0,2,0,0,0,2,123,15,66,20,44,42,24,35,18,17,6,6,6,1,3,0.64,8,8,8,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
org/apache/commons/compress/archivers/zip/UTF8ZipFilesTest.java,d50feb67569fb5881b8a2ff5996f656c5f207c2e,17,0,0,0,0,0,0.0,0.0,0.039,0.0,1,1,1,1,13,1,12,0,1,6,4,24,24,18,0,24,0,7,0,17,388,55,306,100,198,28,148,200,78,122,7,7,10,1,3,0.09,40,40,43,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
org/apache/commons/compress/archivers/zip/EncryptedArchiveTest.java,d50feb67569fb5881b8a2ff5996f656c5f207c2e,2,0,0,0,0,0,0.0,0.0,0.001,0.0,2,2,2,1,23,0,23,0,1,0,0,2,2,2,0,2,0,0,0,2,78,7,54,18,35,17,30,38,16,22,3,3,3,1,2,0.31,5,5,5,2,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1
org/apache/commons/compress/archivers/tar/TarArchiveOutputStreamTest.java,2a95bf89813ebf321955d191afda7e0b08d69710,27,0,0,0,0,0,0.0,2.039,2.047,0.3803714354832967,1,1,1,1,18,0,15,1,1,1,0,32,32,31,0,32,0,4,0,28,653,60,516,220,410,77,355,393,196,197,2,2,2,1,1,0.15,37,37,37,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
org/apache/commons/compress/archivers/CpioTestCase.java,2a95bf89813ebf321955d191afda7e0b08d69710,6,0,0,0,0,0,0.0,0.03,0.028,0.3805093367894489,3,3,3,1,40,1,38,0,1,0,0,6,6,6,0,6,0,0,0,6,288,20,248,72,201,20,190,214,72,142,5,5,5,1,2,0.08,19,19,19,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
org/apache/commons/compress/changes/ChangeSetTestCase.java,2a95bf89813ebf321955d191afda7e0b08d69710,28,0,0,0,0,0,0.0,0.289,0.3,0.3856908520062765,3,3,3,1,39,5,28,5,1,0,0,30,30,30,0,30,0,2,0,28,1265,203,870,302,701,196,582,701,300,401,5,5,5,1,2,0.23,91,91,91,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
org/apache/commons/compress/archivers/LongPathTest.java,2a95bf89813ebf321955d191afda7e0b08d69710,25,0,0,0,0,0,0.0,0.019,0.012,0.3852495829264323,3,3,4,2,17,0,16,1,1,2,1,6,6,4,2,6,0,1,1,4,164,14,123,48,71,30,74,100,49,51,12,12,14,5,4,0.24,23,23,25,12,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0
org/apache/commons/compress/DetectArchiverTestCase.java,2a95bf89813ebf321955d191afda7e0b08d69710,6,0,0,0,0,0,0.0,0.011,0.009000000000000001,0.3852436542510986,1,1,1,1,9,0,7,0,1,0,0,9,9,9,1,9,0,2,0,7,137,22,83,34,47,35,50,64,33,31,4,4,4,1,1,0.42,13,13,13,9,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0
org/apache/commons/compress/archivers/ArchiveOutputStreamTest.java,2a95bf89813ebf321955d191afda7e0b08d69710,7,0,0,0,0,0,0.0,0.016,0.023,0.3877866148948669,2,2,2,1,14,1,12,1,1,0,0,10,10,10,0,10,0,1,2,7,190,26,138,35,88,28,81,103,33,70,6,6,6,1,1,0.2,21,21,21,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
org/apache/commons/compress/archivers/DumpTestCase.java,2a95bf89813ebf321955d191afda7e0b08d69710,6,0,0,0,0,0,0.0,0.028,0.021,0.3838194489479065,1,1,1,1,8,0,8,0,1,0,0,9,9,9,0,9,0,3,0,6,119,13,88,29,50,18,46,63,29,34,5,5,5,3,3,0.2,13,13,13,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
org/apache/commons/compress/compressors/Pack200TestCase.java,2a95bf89813ebf321955d191afda7e0b08d69710,11,0,0,0,0,0,0.0,0.125,0.09,0.3851540327072144,1,1,1,1,12,0,11,0,1,0,0,13,13,13,0,13,0,2,0,11,213,24,169,68,108,20,102,126,61,65,4,4,4,3,3,0.12,16,16,16,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
org/apache/commons/compress/IOMethodsTest.java,2a95bf89813ebf321955d191afda7e0b08d69710,10,0,0,0,0,0,0.0,0.101,0.086,0.38810768524805705,1,1,1,1,9,0,9,0,1,0,2,12,12,12,0,12,0,2,0,10,177,23,133,58,83,22,95,114,59,55,5,5,5,1,1,0.17,17,17,17,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
org/apache/commons/compress/archivers/ExceptionMessageTest.java,2a95bf89813ebf321955d191afda7e0b08d69710,4,0,0,0,0,0,0.0,0.0,0.001,0.3839815497398377,3,3,3,1,10,0,10,0,1,0,3,4,4,4,0,4,0,0,0,4,77,11,48,11,31,18,22,31,11,20,3,3,3,1,1,0.38,12,12,12,4,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0
org/apache/commons/compress/archivers/ZipTestCase.java,2a95bf89813ebf321955d191afda7e0b08d69710,13,0,0,0,0,0,0.0,0.033,0.041,0.387433131535848,1,1,1,1,24,1,20,2,2,0,0,19,19,19,3,19,0,5,0,14,541,49,424,149,331,69,309,355,144,211,4,4,4,1,3,0.16,35,35,35,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
org/apache/commons/compress/archivers/ArchiveStreamFactoryTest.java,2a95bf89813ebf321955d191afda7e0b08d69710,12,0,0,0,0,0,0.0,0.016,0.017,0.3857690254847209,2,2,2,1,12,0,11,0,2,3,12,19,19,16,7,19,2,5,0,12,404,32,333,137,210,40,154,205,91,114,7,7,8,5,3,0.12,41,41,42,23,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0
org/apache/commons/compress/archivers/JarTestCase.java,2a95bf89813ebf321955d191afda7e0b08d69710,3,0,0,0,0,0,0.0,0.006999999999999999,0.01,0.3847435832023621,1,1,1,1,24,4,20,0,1,0,0,3,3,3,0,3,0,0,0,3,108,19,71,30,52,18,59,65,30,35,3,3,3,3,2,0.25,5,5,5,5,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0
org/apache/commons/compress/archivers/TarTestCase.java,2a95bf89813ebf321955d191afda7e0b08d69710,9,0,0,0,0,0,0.0,0.025,0.039,0.387357230981191,2,2,2,1,30,0,30,0,1,0,0,9,9,9,0,9,0,0,0,9,320,15,286,85,234,19,216,245,84,161,5,5,5,1,2,0.07,24,24,24,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
org/apache/commons/compress/compressors/pack200/Pack200UtilsTest.java,2a95bf89813ebf321955d191afda7e0b08d69710,2,0,0,0,0,0,0.0,0.026,0.019,0.38960145314534506,3,3,3,3,40,2,38,0,1,0,0,2,2,2,0,2,0,0,0,2,118,11,89,31,62,18,55,68,29,39,4,4,4,3,4,0.2,7,7,7,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
org/apache/commons/compress/archivers/ArTestCase.java,2a95bf89813ebf321955d191afda7e0b08d69710,5,0,0,0,0,0,0.0,0.018000000000000002,0.023,0.3860633174578349,3,3,3,1,45,3,40,0,1,0,0,7,7,7,0,7,0,0,0,7,362,37,300,87,242,25,217,246,85,161,6,6,6,5,2,0.08,24,24,24,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
org/apache/commons/compress/compressors/BZip2TestCase.java,2a95bf89813ebf321955d191afda7e0b08d69710,5,0,0,0,0,0,0.0,0.0,0.017,0.0,1,1,1,1,18,0,17,0,1,0,0,5,5,5,0,5,0,0,0,5,128,11,99,44,64,18,59,72,40,32,2,2,2,1,3,0.18,6,6,6,5,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1
org/apache/commons/compress/compressors/XZTestCase.java,2a95bf89813ebf321955d191afda7e0b08d69710,4,0,0,0,0,0,0.0,0.0,0.087,0.0,1,1,1,1,18,0,18,0,1,0,0,4,4,4,0,4,0,0,0,4,110,7,85,35,55,18,45,59,31,28,2,2,2,1,2,0.21,5,5,5,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
