Id,Name,Duration,LastRun,LastResults,Verdict,Cycle,E1,E2,E3,DIST,CHANGE_IN_STATUS,PRIORITY_VALUE,LastRunFeature,DurationFeature
27,8,0.001,2018-08-23,"[0, 0, 0]",0,5,0,0,0,0,0,0.005124613166824022,0.0,3.88516991790636e-06
28,11,0.001,2018-08-23,"[0, 0, 0]",0,5,0,0,0,0,0,0.005124613166824022,0.0,3.88516991790636e-06
29,10,0.199,2018-08-23,"[0, 0, 0]",0,5,0,0,0,0,0,1.0,0.0,0.0007731488136633656
30,12,0.001,2018-08-23,"[0, 0, 0]",0,5,0,0,0,0,0,0.005124613166824022,0.0,3.88516991790636e-06
31,13,0.001,2018-08-23,"[0, 0, 0]",0,6,0,0,0,0,0,0.0016746356860376955,0.0,3.88516991790636e-06
32,9,0.124,2018-08-23,"[0, 0, 0, 0]",0,6,0,0,0,0,0,0.19535605494568653,0.0,0.00048176106982038855
33,8,0.033,2018-08-23,"[0, 0, 0, 0]",0,6,0,0,0,0,0,0.05206329760724714,0.0,0.00012821060729090988
34,7,0.045,2018-08-23,"[0, 0, 0, 0]",0,6,0,0,0,0,0,0.0709590458277007,0.0,0.00017483264630578616
35,14,0.0,2018-08-23,"[0, 0, 0]",0,6,0,0,0,0,0,9.999000099990002e-05,0.0,0.0
36,15,0.0,2018-08-23,"[0, 0, 0]",0,6,0,0,0,0,0,9.999000099990002e-05,0.0,0.0
37,16,0.635,2018-08-23,"[0, 0, 0]",0,6,0,0,0,0,0,1.0,0.0,0.002467082897870538
38,17,0.035,2018-08-23,"[0, 0, 0]",0,6,0,0,0,0,0,0.055212588977322744,0.0,0.0001359809471267226
39,18,0.0,2018-08-23,"[0, 0, 0]",0,7,0,0,0,0,0,9.999000099990002e-05,0.0,0.0
40,16,0.607,2018-08-23,"[0, 0, 0]",0,7,0,0,0,0,0,1.0,0.0,0.00235829814016916
41,19,0.006,2018-08-23,"[0, 0, 0]",0,7,0,0,0,0,0,0.009983680379902701,0.0,2.3311019507438156e-05
42,20,0.001,2018-08-23,"[0, 0, 0]",0,7,0,0,0,0,0,0.0017472717308170337,0.0,3.88516991790636e-06
43,21,0.001,2018-08-23,"[0, 0, 0]",0,7,0,0,0,0,0,0.0017472717308170337,0.0,3.88516991790636e-06
44,22,0.005,2018-08-23,"[0, 0, 0]",0,7,0,0,0,0,0,0.008336398650085567,0.0,1.9425849589531798e-05
45,14,0.001,2018-08-23,"[0, 0, 0]",0,7,0,0,0,0,0,0.0017472717308170337,0.0,3.88516991790636e-06
46,7,0.071,2018-08-23,"[0, 0, 0, 0, 0]",0,7,0,0,0,0,0,0.11705699281801639,0.0,0.0002758470641713515
47,15,0.001,2018-08-23,"[0, 0, 0]",0,7,0,0,0,0,0,0.0017472717308170337,0.0,3.88516991790636e-06
48,17,0.047,2018-08-23,"[0, 0, 0]",0,7,0,0,0,0,0,0.0775222313024052,0.0,0.0001826029861415989
49,13,0.012,2018-08-23,"[0, 0, 0]",0,7,0,0,0,0,0,0.019867370758805503,0.0,4.662203901487631e-05
50,23,0.0,2018-08-23,"[0, 0, 0]",0,7,0,0,0,0,0,9.999000099990002e-05,0.0,0.0
51,9,0.141,2018-08-23,"[0, 0, 0, 0, 0]",0,7,0,0,0,0,0,0.23236671390521574,0.0,0.0005478089584247967
52,8,0.057,2018-08-23,"[0, 0, 0, 0, 0]",0,7,0,0,0,0,0,0.09399504860057653,0.0,0.0002214546853206625
53,7,0.036000000000000004,2018-08-23,"[0, 0, 0, 0, 0, 0]",0,8,0,0,0,0,0,0.1936290241943547,0.0,0.00013986611704462895
54,9,0.025,2018-08-23,"[0, 0, 0, 0, 0, 0]",0,8,0,0,0,0,0,0.13449515263527406,0.0,9.7129247947659e-05
55,8,0.001,2018-08-23,"[0, 0, 0, 0, 0, 0]",0,8,0,0,0,0,0,0.005475796506370867,0.0,3.88516991790636e-06
56,10,0.18600000000000005,2018-08-23,"[0, 0, 0, 0]",0,8,0,0,0,0,0,1.0,0.0,0.0007226416047305831
57,11,0.001,2018-08-23,"[0, 0, 0, 0]",0,8,0,0,0,0,0,0.005475796506370867,0.0,3.88516991790636e-06
58,12,0.0,2018-08-23,"[0, 0, 0, 0]",0,8,0,0,0,0,0,9.999000099990002e-05,0.0,0.0
59,18,0.0,2018-08-23,"[0, 0, 0]",0,9,0,0,0,0,0,9.999000099990002e-05,0.0,0.0
60,21,0.0,2018-08-23,"[0, 0, 0]",0,9,0,0,0,0,0,9.999000099990002e-05,0.0,0.0
61,22,0.005,2018-08-23,"[0, 0, 0]",0,9,0,0,0,0,0,0.00013926923395686137,0.0,1.9425849589531798e-05
62,7,0.029,2018-08-23,"[0, 0, 0, 0, 0, 0, 0]",0,9,0,0,0,0,0,0.000327809552150276,0.0,0.00011266992761928443
63,15,0.001,2018-08-23,"[0, 0, 0]",0,9,0,0,0,0,0,0.0001078458475912923,0.0,3.88516991790636e-06
64,14,0.001,2018-08-23,"[0, 0, 0]",0,9,0,0,0,0,0,0.0001078458475912923,0.0,3.88516991790636e-06
65,24,127.281,2018-08-23,"[0, 0, 0]",0,9,0,0,0,0,0,1.0,0.0,0.49450831232103937
66,23,0.0,2018-08-23,"[0, 0, 0]",0,9,0,0,0,0,0,9.999000099990002e-05,0.0,0.0
67,16,0.556,2018-08-23,"[0, 0, 0]",0,9,0,0,0,0,0,0.004467840705814005,0.0,0.002160154474355936
68,19,0.005,2018-08-23,"[0, 0, 0]",0,9,0,0,0,0,0,0.00013926923395686137,0.0,1.9425849589531798e-05
69,20,0.0,2018-08-23,"[0, 0, 0]",0,9,0,0,0,0,0,9.999000099990002e-05,0.0,0.0
70,17,0.034,2018-08-23,"[0, 0, 0]",0,9,0,0,0,0,0,0.00036708878510723737,0.0,0.00013209577720881623
71,13,0.0,2018-08-23,"[0, 0, 0]",0,9,0,0,0,0,0,9.999000099990002e-05,0.0,0.0
72,8,0.036000000000000004,2018-08-23,"[0, 0, 0, 0, 0, 0, 0]",0,9,0,0,0,0,0,0.0003828004782900219,0.0,0.00013986611704462895
73,9,0.258,2018-08-23,"[0, 0, 0, 0, 0, 0, 0]",0,9,0,0,0,0,0,0.002126798421579107,0.0,0.0010023738388198408
74,15,0.001,2018-08-28,"[0, 0, 0]",0,10,0,0,0,0,0,0.00010784424318610344,0.0035486160397444995,3.88516991790636e-06
75,18,0.001,2018-08-28,"[0, 0, 0]",0,10,0,0,0,0,0,0.00010784424318610344,0.0035486160397444995,3.88516991790636e-06
76,7,0.038,2018-08-28,"[0, 0, 0, 0, 0, 0, 0, 0]",0,10,0,0,0,0,0,0.0003984512040756304,0.0035486160397444995,0.00014763645688044166
77,24,127.307,2018-08-28,"[0, 0, 0]",0,10,0,0,0,0,0,1.0,0.0035486160397444995,0.4946093267389049
78,14,0.003,2018-08-28,"[0, 0, 0]",0,10,0,0,0,0,0,0.00012355272755851032,0.0035486160397444995,1.1655509753719078e-05
79,19,0.005,2018-08-28,"[0, 0, 0]",0,10,0,0,0,0,0,0.00013926121193091716,0.0035486160397444995,1.9425849589531798e-05
80,16,0.6,2018-08-28,"[0, 0, 0]",0,10,0,0,0,0,0,0.004812535312721958,0.0035486160397444995,0.0023311019507438156
81,23,0.0,2018-08-28,"[0, 0, 0]",0,10,0,0,0,0,0,9.999000099990002e-05,0.0035486160397444995,0.0
82,13,0.0,2018-08-28,"[0, 0, 0]",0,10,0,0,0,0,0,9.999000099990002e-05,0.0035486160397444995,0.0
83,22,0.019,2018-08-28,"[0, 0, 0]",0,10,0,0,0,0,0,0.0002492206025377652,0.0035486160397444995,7.381822844022083e-05
84,20,0.001,2018-08-28,"[0, 0, 0]",0,10,0,0,0,0,0,0.00010784424318610344,0.0035486160397444995,3.88516991790636e-06
85,17,0.034,2018-08-28,"[0, 0, 0]",0,10,0,0,0,0,0,0.00036703423533081665,0.0035486160397444995,0.00013209577720881623
86,21,0.0,2018-08-28,"[0, 0, 0]",0,10,0,0,0,0,0,9.999000099990002e-05,0.0035486160397444995,0.0
87,8,0.041,2018-08-28,"[0, 0, 0, 0, 0, 0, 0, 0]",0,10,0,0,0,0,0,0.0004220139306342407,0.0035486160397444995,0.00015929196663416075
88,9,0.258,2018-08-28,"[0, 0, 0, 0, 0, 0, 0, 0]",0,10,0,0,0,0,0,0.0021263844850403853,0.0035486160397444995,0.0010023738388198408
89,9,0.041,2018-08-28,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",0,11,0,0,0,0,0,0.1640835916408359,0.0,0.00015929196663416075
90,14,0.011,2018-08-28,"[0, 0, 0, 0]",0,11,0,0,0,0,0,0.0440955904409559,0.0,4.2736869096969954e-05
91,8,0.014,2018-08-28,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",0,11,0,0,0,0,0,0.0560943905609439,0.0,5.439237885068904e-05
92,12,0.001,2018-08-28,"[0, 0, 0, 0, 0]",0,11,0,0,0,0,0,0.0040995900409959,0.0,3.88516991790636e-06
93,11,0.004,2018-08-28,"[0, 0, 0, 0, 0]",0,11,0,0,0,0,0,0.0160983901609839,0.0,1.554067967162544e-05
94,10,0.25,2018-08-28,"[0, 0, 0, 0, 0]",0,11,0,0,0,0,0,1.0,0.0,0.0009712924794765898
95,7,0.004,2018-08-28,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",1,12,0,0,0,0,0,0.02082330627040923,0.0,1.554067967162544e-05
96,8,0.038,2018-08-28,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,12,0,0,0,0,0,0.19697149456038848,0.0,0.00014763645688044166
97,9,0.032,2018-08-28,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,12,0,0,0,0,0,0.16588652015627453,0.0,0.0001243254373730035
98,14,0.011,2018-08-28,"[0, 0, 0, 0, 0]",1,12,0,0,0,0,0,0.057089109741875546,0.0,4.2736869096969954e-05
99,10,0.193,2018-08-28,"[0, 0, 0, 0, 0, 0]",0,12,0,0,0,0,0,1.0,0.0,0.0007498377941559274
100,11,0.001,2018-08-28,"[0, 0, 0, 0, 0, 0]",0,12,0,0,0,0,0,0.005280819068352233,0.0,3.88516991790636e-06
101,12,0.0,2018-08-28,"[0, 0, 0, 0, 0, 0]",0,12,0,0,0,0,0,9.999000099990002e-05,0.0,0.0
102,15,0.0,2018-09-12,"[0, 0, 0, 0]",0,13,0,0,0,0,0,9.999000099990002e-05,0.0106458481192335,0.0
103,14,0.0,2018-09-12,"[1, 0, 0, 0, 0, 0]",0,13,1,0,0,1,1,0.0,0.0106458481192335,0.0
104,8,0.043,2018-09-12,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,13,1,0,0,1,1,0.00033783590871198574,0.0106458481192335,0.00016706230646997344
105,9,0.158,2018-09-12,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,13,0,0,0,0,0,0.0013413405492904524,0.0106458481192335,0.0006138568470292048
106,16,0.684,2018-09-12,"[0, 0, 0, 0]",0,13,0,0,0,0,0,0.005473937944232419,0.0106458481192335,0.00265745622384795
107,24,127.268,2018-09-12,"[0, 0, 0]",0,13,0,0,0,0,0,1.0,0.0106458481192335,0.4944578051121066
108,7,0.027000000000000003,2018-09-12,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,14,1,0,0,1,1,0.12674788859142258,0.0,0.00010489958778347172
109,8,0.001,2018-09-12,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,14,0,1,0,2,2,0.004754360244726702,0.0,3.88516991790636e-06
110,14,0.006,2018-09-12,"[0, 1, 0, 0, 0, 0, 0]",0,14,0,1,0,2,2,0.028226191465360505,0.0,2.3311019507438156e-05
111,9,0.03,2018-09-12,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,14,0,0,0,0,0,0.14093097732480273,0.0,0.00011655509753719078
112,12,0.001,2018-09-12,"[0, 0, 0, 0, 0, 0, 0]",0,14,0,0,0,0,0,0.004794356245126662,0.0,3.88516991790636e-06
113,11,0.001,2018-09-12,"[0, 0, 0, 0, 0, 0, 0]",0,14,0,0,0,0,0,0.004794356245126662,0.0,3.88516991790636e-06
114,10,0.213,2018-09-12,"[0, 0, 0, 0, 0, 0, 0]",0,14,0,0,0,0,0,1.0,0.0,0.0008275411925140545
115,8,0.006,2018-09-12,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,15,0,0,1,3,1,0.024768881136577704,0.0,2.3311019507438156e-05
116,9,0.036000000000000004,2018-09-12,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,15,0,0,0,0,0,0.1482333248156666,0.0,0.00013986611704462895
117,14,0.014,2018-09-12,"[0, 0, 1, 0, 0, 0, 0, 0]",0,15,0,0,1,3,1,0.05768739998428141,0.0,5.439237885068904e-05
118,7,0.069,2018-09-12,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,15,0,1,0,2,2,0.28398221906204446,0.0,0.00026807672433553883
119,11,0.006999999999999999,2018-09-12,"[0, 0, 0, 0, 0, 0, 0, 0]",0,15,0,0,0,0,0,0.02890369399274064,0.0,2.7196189425344515e-05
120,10,0.243,2018-09-12,"[0, 0, 0, 0, 0, 0, 0, 0]",0,15,0,0,0,0,0,1.0,0.0,0.0009440962900512453
121,12,0.001,2018-09-12,"[0, 0, 0, 0, 0, 0, 0, 0]",0,15,0,0,0,0,0,0.004214804856962864,0.0,3.88516991790636e-06
122,16,0.664,2018-09-14,"[0, 0, 0, 0, 0]",0,16,0,0,0,0,0,0.005313486821857042,0.0014194464158978,0.002579752825489823
123,19,0.01,2018-09-14,"[0, 0, 0]",0,16,0,0,0,0,0,0.00017850651938630275,0.0014194464158978,3.8851699179063595e-05
124,22,0.006999999999999999,2018-09-14,"[0, 0, 0]",0,16,0,0,0,0,0,0.0001549515638703819,0.0014194464158978,2.7196189425344515e-05
125,14,0.003,2018-09-14,"[0, 0, 0, 1, 0, 0, 0, 0, 0]",0,16,0,0,0,0,0,0.00012354495651582085,0.0014194464158978,1.1655509753719078e-05
126,7,0.035,2018-09-14,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,16,0,0,1,3,1,0.0003547998151523296,0.0014194464158978,0.0001359809471267226
127,18,0.001,2018-09-14,"[0, 0, 0]",0,16,0,0,0,0,0,0.0001078416528385403,0.0014194464158978,3.88516991790636e-06
128,23,0.0,2018-09-14,"[0, 0, 0]",0,16,0,0,0,0,0,9.999000099990002e-05,0.0014194464158978,0.0
129,20,0.0,2018-09-14,"[0, 0, 0]",0,16,0,0,0,0,0,9.999000099990002e-05,0.0014194464158978,0.0
130,15,0.001,2018-09-14,"[0, 0, 0, 0, 0]",0,16,0,0,0,0,0,0.0001078416528385403,0.0014194464158978,3.88516991790636e-06
131,13,0.001,2018-09-14,"[0, 0, 0, 0]",0,16,0,0,0,0,0,0.0001078416528385403,0.0014194464158978,3.88516991790636e-06
132,21,0.0,2018-09-14,"[0, 0, 0]",0,16,0,0,0,0,0,9.999000099990002e-05,0.0014194464158978,0.0
133,24,127.349,2018-09-14,"[0, 0, 0]",0,16,0,0,0,0,0,1.0,0.0014194464158978,0.494772503875457
134,17,0.038,2018-09-14,"[0, 0, 0, 0]",0,16,0,0,0,0,0,0.00039835277086823034,0.0014194464158978,0.00014763645688044166
135,8,0.0,2018-09-14,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,16,0,0,0,0,0,9.999000099990002e-05,0.0014194464158978,0.0
136,9,0.037000000000000005,2018-09-14,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,16,0,0,0,0,0,0.0003905011190295901,0.0014194464158978,0.00014375128696253532
137,12,0.0,2018-09-14,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",0,16,0,0,0,0,0,9.999000099990002e-05,0.0014194464158978,0.0
138,11,0.001,2018-09-14,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",0,16,0,0,0,0,0,0.0001078416528385403,0.0014194464158978,3.88516991790636e-06
139,10,0.17600000000000002,2018-09-14,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",0,16,0,0,0,0,0,0.0014818807246005882,0.0014194464158978,0.0006837899055515194
140,22,0.005,2018-09-15,"[0, 0, 0, 0]",0,17,0,0,0,0,0,0.00013925812740874565,0.0007097232079489,1.9425849589531798e-05
141,24,127.317,2018-09-15,"[0, 0, 0, 0]",0,17,0,0,0,0,0,1.0,0.0007097232079489,0.49464817843808395
142,23,0.002,2018-09-15,"[0, 0, 0, 0]",0,17,0,0,0,0,0,0.00011569725156343827,0.0007097232079489,7.77033983581272e-06
143,19,0.006,2018-09-15,"[0, 0, 0, 0]",0,17,0,0,0,0,0,0.0001471117526905148,0.0007097232079489,2.3311019507438156e-05
144,15,0.001,2018-09-15,"[0, 0, 0, 0, 0, 0]",0,17,0,0,0,0,0,0.00010784362628166915,0.0007097232079489,3.88516991790636e-06
145,21,0.0,2018-09-15,"[0, 0, 0, 0]",0,17,0,0,0,0,0,9.999000099990002e-05,0.0007097232079489,0.0
146,17,0.043,2018-09-15,"[0, 0, 0, 0, 0]",0,17,0,0,0,0,0,0.0004376958881159725,0.0007097232079489,0.00016706230646997344
147,18,0.001,2018-09-15,"[0, 0, 0, 0]",0,17,0,0,0,0,0,0.00010784362628166915,0.0007097232079489,3.88516991790636e-06
148,16,0.5329999999999999,2018-09-15,"[0, 0, 0, 0, 0, 0]",0,17,0,0,0,0,0,0.0042859722761828456,0.0007097232079489,0.0020707955662440892
149,14,0.024,2018-09-15,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",0,17,0,0,0,0,0,0.0002884770077623591,0.0007097232079489,9.324407802975263e-05
150,7,0.059,2018-09-15,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,17,0,0,0,0,0,0.0005633538926242787,0.0007097232079489,0.00022922502515647518
151,13,0.018000000000000002,2018-09-15,"[0, 0, 0, 0, 0]",0,17,0,0,0,0,0,0.00024135525607174433,0.0007097232079489,6.993305852231447e-05
152,25,0.0,2018-09-15,"[0, 0, 0]",0,17,0,0,0,0,0,9.999000099990002e-05,0.0007097232079489,0.0
153,20,0.001,2018-09-15,"[0, 0, 0, 0]",0,17,0,0,0,0,0,0.00010784362628166915,0.0007097232079489,3.88516991790636e-06
154,11,0.004,2018-09-20,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,18,0,0,0,0,0,0.0001314084505014436,0.0035486160397444995,1.554067967162544e-05
155,10,0.179,2018-09-20,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,18,0,0,0,0,0,0.0015059656161939756,0.0035486160397444995,0.0006954454153052383
156,16,0.632,2018-09-20,"[0, 0, 0, 0, 0, 0, 0]",0,18,0,0,0,0,0,0.005064105022243788,0.0035486160397444995,0.002455427388116819
157,19,0.005,2018-09-20,"[0, 0, 0, 0, 0]",0,18,0,0,0,0,0,0.0001392630628768295,0.0035486160397444995,1.9425849589531798e-05
158,15,0.0,2018-09-20,"[0, 0, 0, 0, 0, 0, 0]",0,18,0,0,0,0,0,9.999000099990002e-05,0.0035486160397444995,0.0
159,14,0.004,2018-09-20,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",0,18,0,0,0,0,0,0.0001314084505014436,0.0035486160397444995,1.554067967162544e-05
160,17,0.04,2018-09-20,"[0, 0, 0, 0, 0, 0]",0,18,0,0,0,0,0,0.0004141744960153359,0.0035486160397444995,0.00015540679671625438
161,18,0.001,2018-09-20,"[0, 0, 0, 0, 0]",0,18,0,0,0,0,0,0.00010784461337528591,0.0035486160397444995,3.88516991790636e-06
162,22,0.004,2018-09-20,"[0, 0, 0, 0, 0]",0,18,0,0,0,0,0,0.0001314084505014436,0.0035486160397444995,1.554067967162544e-05
163,21,0.001,2018-09-20,"[0, 0, 0, 0, 0]",0,18,0,0,0,0,0,0.00010784461337528591,0.0035486160397444995,3.88516991790636e-06
164,25,0.001,2018-09-20,"[0, 0, 0]",0,18,0,0,0,0,0,0.00010784461337528591,0.0035486160397444995,3.88516991790636e-06
165,23,0.0,2018-09-20,"[0, 0, 0, 0, 0]",0,18,0,0,0,0,0,9.999000099990002e-05,0.0035486160397444995,0.0
166,7,0.054000000000000006,2018-09-20,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,18,0,0,0,0,0,0.0005241390692707386,0.0035486160397444995,0.00020979917556694343
167,13,0.006,2018-09-20,"[0, 0, 0, 0, 0, 0]",0,18,0,0,0,0,0,0.0001471176752522154,0.0035486160397444995,2.3311019507438156e-05
168,20,0.0,2018-09-20,"[0, 0, 0, 0, 0]",0,18,0,0,0,0,0,9.999000099990002e-05,0.0035486160397444995,0.0
169,24,127.301,2018-09-20,"[0, 0, 0, 0, 0]",0,18,0,0,0,0,0,1.0,0.0035486160397444995,0.4945860157193975
170,8,0.003,2018-09-20,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,18,0,0,0,0,0,0.00012355383812605772,0.0035486160397444995,1.1655509753719078e-05
171,9,0.032,2018-09-20,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,18,0,0,0,0,0,0.0003513375970122487,0.0035486160397444995,0.0001243254373730035
172,12,0.001,2018-09-20,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,18,0,0,0,0,0,0.00010784461337528591,0.0035486160397444995,3.88516991790636e-06
173,7,0.047,2018-09-21,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,19,0,0,0,0,0,0.2919962662118882,0.0007097232079489,0.0001826029861415989
174,14,0.006999999999999999,2018-09-21,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",0,19,0,0,0,0,0,0.04357390347921728,0.0007097232079489,2.7196189425344515e-05
175,9,0.031,2018-09-21,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,19,0,0,0,0,0,0.19262732111881978,0.0007097232079489,0.00012044026745509714
176,8,0.001,2018-09-21,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,19,0,0,0,0,0,0.006310549069316671,0.0007097232079489,3.88516991790636e-06
177,11,0.0,2018-09-21,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,19,0,0,0,0,0,9.999000099990002e-05,0.0007097232079489,0.0
178,10,0.161,2018-09-21,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,19,0,0,0,0,0,1.0,0.0007097232079489,0.0006255123567829239
179,12,0.0,2018-09-21,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,19,0,0,0,0,0,9.999000099990002e-05,0.0007097232079489,0.0
180,7,0.043,2018-09-27,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,20,0,0,0,0,0,0.15817241805231239,0.0042583392476933995,0.00016706230646997344
181,14,0.013,2018-09-27,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",0,20,0,0,0,0,0,0.0478893287141874,0.0042583392476933995,5.050720893278267e-05
182,8,0.001,2018-09-27,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,20,0,0,0,0,0,0.0037760929789374008,0.0042583392476933995,3.88516991790636e-06
183,9,0.041,2018-09-27,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,20,0,0,0,0,0,0.1508202120964374,0.0042583392476933995,0.00015929196663416075
184,10,0.272,2018-09-27,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,20,0,0,0,0,0,1.0,0.0042583392476933995,0.0010567662176705298
185,11,0.001,2018-09-27,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,20,0,0,0,0,0,0.0037760929789374008,0.0042583392476933995,3.88516991790636e-06
